balcony_area,built_up_area,carpet_area,land_area,distance_to_main_road,nearby_hospital_distance,nearby_market_distance,nearby_metro_distance,nearby_playground_distance,building_age,water_supply_hours,year_built,maintenance_fee,property_tax,service_charge,price,view_count,photo_count,balconies,baths,beds,floor,number_of_units,parking_spaces,total_floors,elevator,furnished,gas_connection,generator,internet_available,power_backup,security_guard,servant_room,road_width,facing_direction,kitchen_type,locality,type
52.99,899.73,730.15,1016.71,230.0,990.0,670.0,970.0,920.0,18.0,9.0,2008,20.63,141.64,9.28,2517163.0,3462,35,2,3,2,18,40,2,30,True,False,True,False,True,False,False,False,28.0,south,inline,Lalbagh,apartment
92.39,1603.2,1281.18,1793.24,195.0,400.0,610.0,550.0,870.0,13.0,12.0,2013,49.84,718.4,30.79,7508938.13,1722,39,3,4,4,4,47,0,14,False,True,True,False,True,False,True,False,71.0,east,dedicated,Shyamoli,condominium
513.53,6776.31,5555.75,12926.38,550.0,550.0,100.0,370.0,350.0,4.0,8.0,2022,332.93,2464.18,153.29,70184499.95,2972,33,3,7,6,1,1,1,1,False,True,True,True,True,True,True,False,71.0,north,dedicated,Baridhara,villa
130.75,1912.71,1675.95,3797.29,570.0,90.0,430.0,290.0,360.0,15.0,9.0,2011,106.53,703.87,32.75,14166229.53,3486,9,3,4,4,2,1,1,4,False,True,False,True,True,True,False,False,15.0,east,dedicated,Niketon,townhouse
45.72,1134.32,976.4,1339.96,395.0,810.0,250.0,710.0,880.0,40.0,20.0,1986,32.53,378.32,10.18,2407985.19,250,7,2,2,2,4,152,0,29,True,False,True,False,False,False,False,False,26.0,east,inline,Rampura,apartment
51.03,1065.85,946.87,1172.24,1365.0,1450.0,330.0,1200.0,980.0,40.0,7.0,1986,30.14,210.0,15.39,2451959.6,873,33,3,3,3,24,166,1,24,True,False,False,False,True,False,True,True,21.0,east,inline,Shahbagh,apartment
96.64,1770.13,1542.76,1905.37,225.0,700.0,170.0,680.0,400.0,26.0,9.0,2000,85.61,708.36,40.88,11292846.21,4881,40,3,4,3,2,51,2,18,True,True,False,False,True,True,True,False,66.0,east,dedicated,Cantonment,condominium
211.0,3939.51,3037.69,7473.14,370.0,230.0,1230.0,260.0,600.0,3.0,23.0,2023,81.1,1003.01,30.17,13111090.16,4949,23,3,7,6,1,1,2,1,False,False,True,True,False,False,False,False,55.0,west,dedicated,Mirpur 1,triplex
114.08,1989.63,1580.8,2231.36,510.0,630.0,100.0,70.0,510.0,38.0,22.0,1988,67.5,797.32,31.59,11760314.47,482,39,3,4,4,29,181,1,30,True,False,True,True,True,True,False,False,45.0,west,dedicated,Gulshan,apartment
61.54,1236.12,987.02,1421.37,1125.0,350.0,420.0,1190.0,530.0,9.0,19.0,2017,28.37,383.61,13.05,4205210.48,3726,36,2,2,2,16,140,3,24,False,False,False,True,False,False,False,False,16.0,north,inline,Mirpur 1,condominium
103.71,1560.56,1369.26,1737.46,390.0,560.0,710.0,270.0,760.0,30.0,15.0,1996,36.16,493.49,19.44,3713761.48,3621,30,3,3,3,13,63,1,30,False,True,True,True,True,False,True,False,62.0,west,dedicated,Mirpur 1,condominium
96.95,2112.51,1879.38,3602.76,755.0,990.0,210.0,760.0,1280.0,22.0,17.0,2004,54.74,640.76,19.51,5013651.42,212,34,3,3,3,1,1,2,2,False,False,False,True,True,False,False,False,47.0,east,dedicated,Paltan,duplex
87.23,1358.36,1102.58,1914.94,1445.0,1350.0,300.0,1270.0,660.0,5.0,22.0,2021,32.67,413.54,12.42,4009997.31,1530,23,2,3,2,1,1,2,2,False,True,True,False,False,False,False,False,14.0,west,inline,Mirpur 1,duplex
71.7,990.7,875.47,1052.2,240.0,1420.0,1280.0,300.0,840.0,2.0,23.0,2024,27.66,252.53,12.36,2797515.47,802,25,2,3,2,5,108,3,9,False,False,True,False,False,False,False,False,79.0,north,inline,Shahbagh,apartment
166.54,2111.44,1708.55,3307.46,1275.0,880.0,210.0,210.0,880.0,29.0,15.0,1997,44.63,496.92,24.91,5388953.39,3308,30,3,5,4,2,1,3,3,True,True,True,False,False,True,True,True,53.0,north,dedicated,Mirpur 10,duplex
210.72,3935.8,3058.45,4151.92,390.0,290.0,100.0,540.0,680.0,3.0,16.0,2023,137.89,2273.96,73.71,37667835.37,2260,13,3,6,6,8,118,1,30,True,True,True,True,True,False,True,True,77.0,north,dedicated,Cantonment,penthouse
85.26,1288.14,981.25,1530.87,1470.0,1390.0,520.0,1130.0,1400.0,16.0,23.0,2010,22.93,391.02,18.94,3441127.42,2989,10,2,3,2,21,26,2,21,True,False,False,False,False,False,True,False,12.0,south,inline,Shahbagh,apartment
138.62,2270.22,2025.41,2474.78,460.0,350.0,400.0,640.0,480.0,21.0,17.0,2005,119.9,1460.86,63.74,13401535.17,1744,8,3,7,6,9,43,1,14,False,True,True,True,True,True,False,True,51.0,north,dedicated,Baridhara,apartment
578.82,8279.19,6262.05,14756.98,315.0,470.0,610.0,700.0,360.0,23.0,12.0,2003,281.08,4845.55,169.2,75603157.07,796,33,3,4,4,1,1,1,3,True,True,True,True,True,True,False,True,43.0,west,dedicated,Dhanmondi,villa
243.54,4124.91,3124.71,6492.03,770.0,970.0,660.0,690.0,110.0,5.0,19.0,2021,91.86,932.58,72.58,26299724.07,1221,12,3,5,4,2,1,3,4,True,True,True,True,False,False,True,False,46.0,east,dedicated,Farmgate,villa
157.31,2268.57,1849.33,2616.32,245.0,90.0,640.0,140.0,330.0,34.0,19.0,1992,111.46,959.57,41.29,14315990.45,767,37,3,5,5,9,139,3,16,True,False,True,False,True,True,True,False,58.0,east,dedicated,Gulshan,condominium
165.11,4205.97,3612.89,7246.07,1175.0,1160.0,1450.0,940.0,360.0,8.0,19.0,2018,103.24,834.66,59.2,11881937.95,4471,17,3,6,5,1,1,2,1,True,False,True,False,False,False,True,False,59.0,east,dedicated,Rampura,triplex
66.97,1633.17,1461.12,2966.39,205.0,1320.0,520.0,390.0,1030.0,20.0,14.0,2006,35.65,520.88,20.8,4608671.2,2434,22,3,3,3,3,1,2,4,False,False,True,False,False,False,True,False,39.0,north,dedicated,Shahbagh,duplex
480.59,6174.65,5002.56,11579.98,150.0,310.0,150.0,90.0,290.0,8.0,19.0,2018,305.77,3819.95,146.65,66497336.04,153,39,3,6,5,1,1,1,1,True,True,True,True,True,True,True,False,34.0,south,dedicated,Banani,villa
300.34,4144.21,3395.64,8101.96,655.0,580.0,680.0,470.0,510.0,27.0,13.0,1999,220.81,2300.53,95.07,27951270.8,1802,28,3,6,6,1,1,1,3,False,True,True,False,True,True,True,False,74.0,north,dedicated,Cantonment,townhouse
95.39,1345.04,1140.12,2667.99,440.0,500.0,690.0,1480.0,650.0,40.0,12.0,1986,25.97,369.12,16.68,3160408.55,193,21,2,3,2,4,1,1,4,False,True,True,False,True,True,False,False,28.0,west,inline,Shahbagh,duplex
43.17,1096.54,843.48,1312.93,665.0,550.0,1350.0,790.0,540.0,15.0,15.0,2011,18.44,254.62,15.11,3139634.6,4742,12,2,2,2,2,28,2,23,True,False,False,False,False,False,False,False,37.0,south,inline,Mirpur 1,condominium
122.96,2256.12,1847.93,2701.18,625.0,660.0,690.0,80.0,560.0,13.0,8.0,2013,102.21,1081.3,54.09,15332369.67,3773,24,3,7,6,23,186,1,25,True,True,True,True,True,True,True,False,16.0,west,dedicated,Banani,apartment
144.75,2098.08,1846.0,2323.36,290.0,300.0,270.0,240.0,610.0,0.0,11.0,2026,64.99,1207.77,47.34,20121625.64,2878,32,3,4,4,4,34,1,27,True,True,True,False,True,False,True,False,73.0,south,dedicated,Nikunja,condominium
289.83,4849.76,3810.56,5234.06,370.0,260.0,460.0,390.0,540.0,16.0,10.0,2010,205.97,2223.95,111.26,37081379.57,2030,20,3,4,4,11,153,2,21,True,True,True,True,True,True,True,False,42.0,north,dedicated,Niketon,penthouse
103.07,2474.2,1939.71,4288.77,815.0,860.0,150.0,870.0,770.0,3.0,10.0,2023,84.97,1052.47,36.77,12572001.2,637,25,3,4,4,1,1,0,3,True,False,True,False,True,False,False,False,29.0,north,dedicated,Mohammedpur,duplex
73.89,940.69,837.08,1025.48,1115.0,380.0,450.0,900.0,1260.0,11.0,13.0,2015,24.26,225.7,12.49,2602886.25,4336,33,2,3,2,3,198,0,16,True,False,True,False,False,False,False,False,26.0,east,inline,Rampura,condominium
47.13,895.45,745.57,1049.16,1425.0,1490.0,1030.0,1330.0,640.0,13.0,8.0,2013,15.98,245.36,9.22,2434035.47,3331,5,1,2,1,11,61,1,30,True,False,True,True,True,False,False,False,50.0,west,inline,Wari,apartment
81.47,1194.97,1065.15,1268.02,255.0,740.0,880.0,960.0,480.0,16.0,17.0,2010,47.18,265.03,20.38,5821215.31,3157,4,3,3,3,1,95,1,6,True,False,False,True,False,True,False,False,39.0,north,inline,Farmgate,condominium
111.79,1919.94,1459.42,2190.37,820.0,450.0,920.0,440.0,390.0,10.0,17.0,2016,60.61,674.75,24.52,8360646.06,1750,6,3,4,4,7,112,2,17,True,False,False,False,True,True,True,True,62.0,west,dedicated,Shyamoli,apartment
49.05,1085.41,875.97,1222.44,540.0,1160.0,570.0,1040.0,890.0,9.0,13.0,2017,20.86,289.67,10.55,3153751.48,646,34,3,3,3,10,109,1,18,True,False,True,False,True,True,True,False,54.0,east,inline,Old Dhaka,apartment
154.16,4060.22,3557.69,4409.45,120.0,400.0,270.0,450.0,670.0,31.0,17.0,1995,146.48,2044.49,96.19,28991693.42,2839,33,3,4,4,14,122,1,26,True,True,True,True,True,True,True,False,62.0,east,dedicated,Nikunja,penthouse
142.0,1906.43,1634.6,2271.23,690.0,150.0,230.0,280.0,690.0,37.0,22.0,1989,112.36,610.84,36.34,10869220.78,2593,23,3,3,3,21,176,3,22,True,True,False,False,True,True,True,True,70.0,west,dedicated,Nikunja,condominium
120.74,1779.16,1594.48,1987.32,560.0,340.0,700.0,550.0,600.0,14.0,19.0,2012,49.52,424.38,27.22,7809297.63,3351,8,3,5,4,6,193,1,10,True,False,False,False,False,True,False,True,13.0,west,dedicated,Shyamoli,apartment
89.18,2208.13,1966.38,2509.58,150.0,100.0,420.0,300.0,210.0,24.0,19.0,2002,72.67,1424.01,33.5,13457936.42,315,34,3,5,4,4,87,2,22,True,True,True,True,True,True,False,False,23.0,south,dedicated,Nikunja,condominium
217.7,5621.7,4581.17,8189.65,270.0,660.0,70.0,600.0,100.0,4.0,12.0,2022,284.43,2173.32,142.07,68162167.48,4463,24,3,6,6,2,1,1,4,True,False,True,True,True,True,False,False,36.0,north,dedicated,Baridhara,villa
173.82,2532.48,2066.28,4021.47,545.0,680.0,1060.0,1080.0,1220.0,34.0,6.0,1992,57.7,441.13,33.6,6436166.64,3447,29,3,5,4,1,1,2,1,False,False,True,True,False,True,False,False,43.0,east,dedicated,Jatrabari,duplex
68.96,1285.61,1061.55,2454.13,1375.0,580.0,1320.0,920.0,330.0,3.0,20.0,2023,32.94,297.31,12.17,3881608.69,2656,23,2,3,2,1,1,2,2,False,False,True,False,True,True,False,True,31.0,west,inline,Shahbagh,duplex
178.83,3538.29,2847.84,6814.62,620.0,700.0,80.0,580.0,670.0,18.0,23.0,2008,125.2,1208.15,76.82,24880891.58,2231,38,3,7,6,3,1,2,3,False,True,True,True,True,False,False,False,73.0,west,dedicated,Bashundhara,triplex
80.85,1110.58,865.92,1279.51,1045.0,250.0,220.0,660.0,320.0,18.0,23.0,2008,24.38,291.3,15.24,2948107.6,331,28,3,4,3,5,99,1,6,True,False,False,False,True,False,False,False,40.0,south,inline,Lalbagh,apartment
105.13,1850.1,1573.23,1980.08,410.0,220.0,700.0,110.0,290.0,1.0,13.0,2025,88.69,932.23,46.46,16280136.95,3860,35,3,3,3,17,163,2,29,True,True,True,True,True,True,True,False,71.0,west,dedicated,Dhanmondi,condominium
78.5,1367.13,1149.9,1439.13,590.0,1080.0,380.0,890.0,260.0,36.0,19.0,1990,30.15,452.89,19.69,3480608.08,1453,21,3,3,3,12,157,1,12,False,True,False,True,False,False,False,False,24.0,west,inline,Malibagh,condominium
68.29,1370.79,1121.12,1553.24,1395.0,260.0,290.0,480.0,330.0,4.0,13.0,2022,24.68,456.26,18.17,4108331.17,1994,22,3,3,3,9,53,1,11,True,True,True,True,False,False,True,False,59.0,north,inline,Old Dhaka,apartment
88.13,1596.99,1309.4,1854.01,835.0,820.0,1070.0,810.0,310.0,37.0,20.0,1989,30.83,369.26,21.26,3770716.58,3996,15,3,5,4,12,53,3,23,True,False,False,True,True,False,False,False,31.0,north,dedicated,Rampura,condominium
97.93,2296.03,1789.55,3689.08,1470.0,710.0,410.0,800.0,620.0,10.0,14.0,2016,64.2,461.99,20.87,6832814.99,2330,25,3,5,4,2,1,1,2,False,True,False,True,False,False,False,False,55.0,west,dedicated,Khilgaon,townhouse
207.89,2825.05,2184.55,3372.54,530.0,850.0,310.0,1040.0,700.0,23.0,19.0,2003,76.09,493.34,33.6,7570249.4,165,24,3,5,5,20,124,0,23,True,False,False,False,False,False,False,False,37.0,west,dedicated,Paltan,penthouse
148.1,1980.37,1677.89,2319.24,485.0,350.0,210.0,600.0,100.0,34.0,22.0,1992,44.96,541.77,34.41,6240714.58,2204,19,3,5,4,6,197,3,14,True,False,True,False,True,False,False,False,42.0,south,dedicated,Kafrul,condominium
40.68,1333.8,1172.22,1456.02,285.0,880.0,380.0,820.0,810.0,31.0,9.0,1995,21.65,235.29,17.86,2711658.53,370,6,2,3,2,17,92,0,19,True,False,False,False,True,True,True,False,37.0,east,inline,Jatrabari,condominium
361.37,6918.98,5298.48,9463.35,560.0,310.0,430.0,350.0,410.0,32.0,18.0,1994,374.12,3077.45,205.37,50993822.36,3924,15,3,5,5,1,1,3,1,False,False,True,False,True,False,False,True,28.0,north,dedicated,Gulshan,villa
33.77,1097.33,832.2,1231.59,615.0,950.0,950.0,1450.0,670.0,12.0,20.0,2014,21.44,369.59,11.68,3333269.43,4513,19,2,2,2,5,155,2,6,True,False,True,False,True,True,False,False,17.0,east,inline,Badda,apartment
115.14,1494.9,1166.56,1629.5,320.0,580.0,670.0,1090.0,540.0,27.0,17.0,1999,33.56,244.77,16.07,3594273.7,4632,22,3,4,3,3,66,3,17,True,False,True,False,True,False,False,False,72.0,south,dedicated,Paltan,apartment
226.25,2868.62,2191.21,3209.86,310.0,270.0,600.0,300.0,150.0,1.0,11.0,2025,161.13,1417.4,82.97,31752727.4,523,22,3,5,4,4,194,3,7,True,True,True,True,True,False,True,True,72.0,west,dedicated,Gulshan,penthouse
102.76,1639.96,1437.97,1789.36,730.0,550.0,260.0,220.0,340.0,2.0,12.0,2024,42.31,596.88,26.75,8092124.08,2247,10,3,4,3,2,87,0,17,True,True,True,True,True,True,True,False,16.0,east,dedicated,Motijheel,apartment
82.15,1467.37,1274.63,1658.24,930.0,860.0,1140.0,1450.0,1490.0,4.0,24.0,2022,37.43,238.14,21.49,4793541.13,4057,31,3,4,3,2,170,2,11,True,False,True,False,False,True,False,False,46.0,south,dedicated,Tejgaon,condominium
197.35,2879.43,2566.51,5620.85,730.0,1090.0,580.0,1200.0,500.0,4.0,11.0,2022,76.01,497.14,29.97,10224990.63,2697,33,3,6,6,2,1,1,4,False,False,False,True,False,True,False,False,59.0,south,dedicated,Mirpur 1,townhouse
135.14,1817.03,1501.42,1959.26,565.0,790.0,780.0,370.0,670.0,7.0,10.0,2019,68.13,573.61,32.46,8500977.2,681,26,3,3,3,8,146,0,8,True,True,False,True,True,True,True,True,38.0,north,dedicated,Mohammedpur,apartment
81.04,2014.29,1573.03,2116.2,550.0,610.0,540.0,490.0,560.0,7.0,18.0,2019,100.59,677.99,51.81,15533628.64,2750,31,3,4,4,10,54,1,13,False,False,True,True,True,True,True,False,15.0,north,dedicated,Cantonment,apartment
93.56,1410.08,1193.48,1505.18,1045.0,1440.0,1290.0,1130.0,490.0,23.0,9.0,2003,28.93,412.31,11.64,2920813.38,2266,31,3,4,3,9,148,1,10,True,False,True,False,True,False,False,False,33.0,west,dedicated,Khilgaon,apartment
49.63,971.76,741.91,1132.54,435.0,990.0,340.0,450.0,150.0,14.0,24.0,2012,38.19,436.8,11.91,4429706.47,4587,15,2,2,2,4,26,3,15,True,False,False,False,False,True,True,False,72.0,west,inline,Kafrul,apartment
53.03,921.47,720.88,1081.06,1240.0,900.0,340.0,430.0,880.0,3.0,22.0,2023,26.35,214.31,10.2,2947460.59,3470,26,2,2,2,11,127,0,11,True,True,True,False,False,True,False,False,64.0,west,inline,Rampura,condominium
102.1,2429.59,2061.06,4772.28,935.0,610.0,1430.0,670.0,690.0,37.0,18.0,1989,52.71,626.09,30.76,5880109.96,4579,22,3,7,6,4,1,0,4,False,False,False,False,False,True,False,False,67.0,east,dedicated,Old Dhaka,townhouse
75.99,1236.72,1068.24,1350.48,320.0,50.0,430.0,210.0,270.0,6.0,19.0,2020,63.98,636.94,35.48,10715423.33,4699,5,2,3,2,14,108,1,21,True,True,True,True,True,True,True,False,64.0,south,inline,Nikunja,condominium
78.15,1155.7,900.17,1341.14,360.0,1210.0,310.0,1450.0,210.0,7.0,21.0,2019,27.28,362.88,13.13,3171325.1,1303,40,3,4,3,2,34,1,17,True,False,False,True,True,False,True,False,69.0,south,inline,Tejgaon,apartment
122.15,1723.79,1493.51,2023.46,795.0,700.0,310.0,490.0,200.0,1.0,19.0,2025,26.51,443.75,14.52,6081205.86,3315,7,3,4,4,7,43,1,11,True,False,False,True,False,True,False,False,34.0,west,dedicated,Lalbagh,condominium
170.7,4137.8,3640.05,4458.16,260.0,870.0,920.0,890.0,320.0,17.0,21.0,2009,88.11,1091.91,34.12,14476214.0,2678,18,3,6,6,20,57,3,20,True,True,False,True,True,False,False,False,54.0,south,dedicated,Tejgaon,penthouse
184.44,3039.48,2365.93,3259.66,560.0,410.0,670.0,450.0,190.0,16.0,24.0,2010,147.57,1684.9,58.35,26785054.85,677,7,3,6,6,3,140,1,19,True,False,True,True,True,True,False,True,30.0,north,dedicated,Dhanmondi,penthouse
134.54,2819.02,2320.71,4395.5,945.0,950.0,760.0,780.0,950.0,22.0,10.0,2004,86.74,869.14,30.95,10660084.35,523,27,3,5,4,1,1,3,2,False,False,True,False,True,True,False,False,22.0,south,dedicated,Kafrul,townhouse
156.19,2114.33,1675.77,2935.41,350.0,880.0,1220.0,1130.0,580.0,12.0,23.0,2014,54.8,513.39,19.41,7003022.8,3842,22,3,4,3,1,1,3,1,False,True,False,False,False,False,False,False,62.0,north,dedicated,Rampura,townhouse
108.92,1914.71,1572.68,2080.06,365.0,140.0,400.0,120.0,320.0,38.0,21.0,1988,87.81,794.96,31.77,11041928.52,2384,30,3,4,4,16,198,2,18,True,True,True,True,True,True,True,False,18.0,north,dedicated,Niketon,condominium
150.84,2663.86,2252.56,3728.82,660.0,300.0,180.0,430.0,430.0,23.0,13.0,2003,149.72,1029.25,72.47,17338217.38,1719,13,3,7,6,1,1,1,1,False,False,True,True,True,True,True,False,25.0,west,dedicated,Bashundhara,duplex
386.1,6993.41,5822.2,12430.08,550.0,340.0,940.0,170.0,280.0,15.0,17.0,2011,268.74,2650.79,134.7,36884330.99,2893,20,3,4,4,1,1,2,1,True,True,True,False,True,True,True,True,39.0,south,dedicated,Motijheel,villa
123.99,2266.8,1840.9,2464.58,590.0,460.0,450.0,220.0,570.0,14.0,19.0,2012,92.23,1365.31,64.13,17730246.69,4324,18,3,6,6,24,137,1,24,True,True,True,False,True,True,True,True,79.0,east,dedicated,Banani,apartment
278.85,4443.77,3665.81,8434.6,135.0,140.0,650.0,730.0,560.0,5.0,21.0,2021,120.17,1748.75,58.28,25663602.55,3406,30,3,7,6,3,1,1,3,True,False,True,True,True,False,True,False,42.0,east,dedicated,Kalabagan,triplex
84.52,1958.94,1745.87,2349.36,405.0,180.0,330.0,460.0,560.0,25.0,6.0,2001,101.74,737.31,39.06,11340482.36,4482,27,3,4,4,8,32,3,19,True,True,True,False,True,True,True,False,74.0,east,dedicated,Niketon,condominium
85.54,1255.17,990.41,1458.18,120.0,520.0,90.0,90.0,210.0,13.0,18.0,2013,40.56,823.17,24.0,10224692.77,505,4,3,3,3,22,172,1,30,False,True,True,True,True,False,True,True,30.0,east,inline,Banani,condominium
92.45,1970.93,1617.32,2703.4,980.0,530.0,440.0,1110.0,1260.0,22.0,15.0,2004,58.8,641.92,23.15,4499298.89,3895,35,3,4,3,2,1,3,2,False,False,False,False,False,True,False,False,46.0,north,dedicated,Lalbagh,townhouse
68.88,1360.68,1048.82,1517.89,535.0,620.0,620.0,1080.0,680.0,21.0,9.0,2005,32.26,343.97,16.58,3023475.39,4374,10,2,3,2,11,48,3,24,True,False,True,True,True,False,False,False,21.0,west,inline,Malibagh,apartment
171.44,3188.08,2434.7,4993.15,490.0,260.0,300.0,700.0,1420.0,5.0,13.0,2021,70.64,560.33,25.01,9337761.11,2471,23,3,4,4,1,1,0,3,False,False,False,True,False,True,True,False,60.0,east,dedicated,Old Dhaka,townhouse
56.35,1129.76,848.14,1220.76,970.0,650.0,340.0,690.0,940.0,38.0,8.0,1988,36.53,232.0,14.73,3680769.11,1324,39,2,3,2,12,103,1,26,True,False,True,True,True,False,False,False,80.0,east,inline,Mohammedpur,condominium
57.71,1219.42,962.48,1401.25,505.0,750.0,870.0,1000.0,330.0,4.0,19.0,2022,36.42,217.11,16.75,4370869.62,3825,12,3,3,3,4,83,2,6,True,False,False,False,False,True,False,False,77.0,west,inline,Jatrabari,condominium
379.36,5527.08,4457.53,7890.82,165.0,570.0,410.0,330.0,460.0,33.0,18.0,1993,200.49,3135.34,148.23,37816880.94,545,30,3,6,6,2,1,1,2,False,False,True,True,True,False,False,True,66.0,west,dedicated,Uttara,villa
112.91,1700.99,1517.4,2434.5,355.0,120.0,610.0,240.0,560.0,34.0,9.0,1992,42.49,604.43,29.63,6475418.34,1616,34,3,4,4,1,1,1,3,False,True,True,False,True,True,False,False,22.0,west,dedicated,Motijheel,townhouse
55.23,1389.93,1186.34,1658.24,590.0,140.0,290.0,640.0,230.0,23.0,14.0,2003,60.59,436.67,33.31,8729934.36,1411,18,3,3,3,15,194,2,17,True,False,True,True,False,True,False,False,59.0,south,inline,Nikunja,apartment
53.07,1580.2,1230.12,1829.8,1105.0,1160.0,1470.0,390.0,1210.0,28.0,7.0,1998,38.58,262.69,17.11,3585954.09,3514,8,3,4,4,1,156,0,7,False,False,False,True,True,True,False,False,17.0,west,dedicated,Rampura,apartment
81.37,1855.87,1640.95,2118.66,70.0,420.0,320.0,150.0,160.0,8.0,6.0,2018,77.54,1023.31,31.83,14699618.02,1004,11,3,4,3,15,65,2,18,True,False,False,True,True,False,False,True,58.0,east,dedicated,Dhanmondi,apartment
61.44,1034.54,841.17,1156.21,410.0,380.0,1310.0,1460.0,1360.0,23.0,10.0,2003,15.92,224.03,11.35,2150624.93,3482,17,2,3,2,1,151,2,11,True,False,True,False,False,False,True,False,72.0,south,inline,Khilgaon,apartment
41.64,935.28,829.98,1102.42,1000.0,1180.0,760.0,710.0,630.0,35.0,14.0,1991,20.63,215.67,10.22,1987967.36,4737,24,2,3,2,4,142,1,6,True,False,False,False,True,False,True,False,59.0,north,inline,Lalbagh,apartment
74.1,1514.82,1195.55,1684.54,860.0,1400.0,790.0,1060.0,1180.0,6.0,24.0,2020,45.12,483.37,13.89,5086615.86,1264,20,3,4,4,5,177,3,26,True,False,False,True,False,True,True,False,75.0,west,dedicated,Old Dhaka,condominium
211.38,3229.2,2733.04,5333.21,1130.0,350.0,590.0,260.0,1500.0,29.0,6.0,1997,76.61,542.79,37.09,6763548.92,3176,19,3,6,6,3,1,1,3,False,False,True,False,False,False,False,False,61.0,west,dedicated,Malibagh,triplex
53.28,1312.22,1044.11,1425.42,1050.0,1410.0,910.0,1210.0,1140.0,19.0,13.0,2007,26.59,204.03,18.05,3381942.51,128,40,2,3,2,2,51,1,20,True,False,True,False,False,False,False,False,23.0,south,inline,Rampura,apartment
69.41,1230.53,1084.49,1341.22,480.0,640.0,930.0,1170.0,1140.0,24.0,13.0,2002,26.2,344.14,14.6,2473572.18,4778,32,2,2,2,4,10,0,22,True,False,False,False,True,False,False,False,60.0,south,inline,Badda,apartment
112.08,1614.26,1263.68,1773.75,175.0,200.0,760.0,750.0,160.0,19.0,14.0,2007,41.22,520.85,28.91,6531861.04,1085,10,3,5,4,7,134,3,8,True,False,True,False,False,False,False,False,69.0,south,dedicated,Kafrul,condominium
31.59,927.7,751.44,1069.13,860.0,1280.0,530.0,540.0,1260.0,35.0,17.0,1991,20.0,289.84,7.59,2188180.05,4810,25,2,2,2,18,95,2,28,False,False,False,False,False,False,False,False,38.0,east,inline,Tejgaon,condominium
39.92,966.58,865.84,1121.71,390.0,480.0,900.0,260.0,110.0,34.0,19.0,1992,24.6,413.44,16.84,3102927.34,2026,36,3,3,3,13,100,1,13,False,False,True,True,True,False,False,False,74.0,west,inline,Mohammedpur,apartment
34.42,1111.29,970.29,1179.65,790.0,1070.0,440.0,220.0,1060.0,38.0,14.0,1988,27.65,207.5,16.32,2189472.69,2379,18,2,2,2,17,200,3,28,False,True,False,True,False,False,False,False,39.0,west,inline,Old Dhaka,apartment
80.89,1079.65,934.25,1263.54,545.0,1440.0,630.0,1050.0,1430.0,35.0,17.0,1991,26.17,339.69,11.98,2619041.87,3288,35,2,2,2,7,29,1,11,True,False,False,True,True,False,False,False,73.0,south,inline,Rampura,condominium
71.92,1301.6,1014.94,1494.19,1010.0,1180.0,910.0,760.0,310.0,15.0,12.0,2011,31.79,314.98,12.68,3027360.45,4098,22,3,4,3,1,136,3,10,False,False,True,False,True,True,False,False,36.0,north,inline,Old Dhaka,apartment
42.73,1331.03,1070.11,1561.57,800.0,650.0,790.0,110.0,940.0,36.0,19.0,1990,35.14,544.68,20.12,4832269.02,1728,13,3,4,3,5,103,0,20,True,True,False,True,True,False,False,False,58.0,north,inline,Kafrul,condominium
82.65,1097.75,948.46,1254.87,395.0,590.0,830.0,240.0,900.0,32.0,21.0,1994,30.67,253.08,12.07,3722168.64,2264,21,2,2,2,13,72,1,13,True,False,True,True,False,True,True,False,63.0,south,inline,Farmgate,apartment
