Split,Id,MSZoning,LotArea,Street,Utilities,LandSlope,HouseStyle,YearBuilt,YearRemodAdd,RoofStyle,Foundation,TotalBsmtSF,Heating,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,PavedDrive,OpenPorchSF,EnclosedPorch,PoolArea,MiscFeature,SalePrice,Electtrical
labeled,714,RL,10400,Pave,AllPub,Gtl,2Story,1998.0,1998,Gable,PConc,866,GasA,Y,SBrkr,866,913,1779,0,2,3,1,6,0,Attchd,1998.0,RFn,2,546,Y,36,0,0,,197900.0,
labeled,715,RL,7500,Pave,AllPub,Gtl,2Story,1999.0,1999,Gable,PConc,994,GasA,Y,SBrkr,1028,776,1804,0,2,3,1,7,1,Attchd,1999.0,Fin,2,442,Y,60,0,0,,189000.0,
labeled,716,RL,9500,Pave,AllPub,Gtl,1Story,1963.0,1963,Gable,CBlock,1394,GasA,Y,SBrkr,1394,0,1394,1,1,3,1,6,2,Attchd,1963.0,RFn,2,514,Y,76,0,0,,159000.0,
labeled,717,RL,8246,Pave,AllPub,Gtl,1Story,1968.0,2001,Gable,CBlock,1060,GasA,Y,SBrkr,1060,0,1060,1,1,3,1,6,1,Attchd,1968.0,Unf,1,270,Y,90,0,0,,154000.0,
labeled,718,RL,13600,Pave,AllPub,Gtl,2Story,1965.0,1990,Gable,CBlock,768,GasA,Y,SBrkr,1186,800,1986,0,2,3,1,7,3,Attchd,1965.0,Unf,2,486,Y,42,0,0,,205000.0,
labeled,719,RL,7728,Pave,AllPub,Gtl,SLvl,1962.0,1962,Hip,CBlock,1106,GasA,Y,SBrkr,1190,0,1190,1,1,3,1,6,0,Attchd,1962.0,Unf,2,540,Y,18,0,0,,132500.0,
labeled,720,RL,5395,Pave,AllPub,Gtl,1Story,1993.0,1993,Gable,PConc,1337,GasA,Y,SBrkr,1337,0,1337,1,2,2,1,5,1,Attchd,1993.0,RFn,2,462,Y,0,70,0,,180000.0,
labeled,721,RL,11198,Pave,AllPub,Gtl,2Story,2005.0,2007,Hip,PConc,1122,GasA,Y,SBrkr,1134,1370,2504,0,2,4,1,11,1,BuiltIn,2005.0,Fin,3,656,Y,39,0,0,,325000.0,
labeled,722,RL,11851,Pave,AllPub,Gtl,1Story,1990.0,1990,Gable,PConc,1424,GasA,Y,SBrkr,1442,0,1442,0,2,3,1,5,0,Attchd,1990.0,RFn,2,500,Y,34,0,0,,180500.0,
labeled,723,RM,4426,Pave,AllPub,Gtl,1Story,2004.0,2004,Gable,PConc,848,GasA,Y,SBrkr,848,0,848,1,1,1,1,3,1,Attchd,2004.0,RFn,2,420,Y,0,0,0,,141000.0,
labeled,724,RL,12925,Pave,AllPub,Gtl,1Story,1970.0,1970,Gable,CBlock,1205,GasA,Y,SBrkr,2117,0,2117,0,2,4,1,7,2,Attchd,1970.0,Fin,2,550,Y,42,0,0,,237500.0,
labeled,725,RL,11425,Pave,AllPub,Gtl,1Story,1954.0,1954,Gable,CBlock,1008,GasA,Y,SBrkr,1008,0,1008,0,1,2,1,4,1,Attchd,1954.0,RFn,1,275,Y,0,120,0,,137000.0,
labeled,726,RL,14000,Pave,AllPub,Gtl,1Story,1950.0,2004,Gable,CBlock,1092,GasA,Y,SBrkr,1152,0,1152,0,1,3,1,6,1,Attchd,1950.0,Unf,1,300,Y,36,0,0,,158500.0,
labeled,727,RL,7750,Pave,AllPub,Gtl,2Story,2003.0,2003,Gable,PConc,660,GasA,Y,SBrkr,660,660,1320,0,2,3,1,6,0,Attchd,2003.0,Fin,2,400,Y,48,0,0,,162000.0,
labeled,728,RL,13811,Pave,AllPub,Gtl,1Story,1987.0,1987,Gable,CBlock,1112,GasA,Y,SBrkr,1137,0,1137,1,2,2,1,5,1,Attchd,1987.0,Unf,2,551,Y,0,0,0,,176000.0,
labeled,729,RL,9965,Pave,AllPub,Gtl,2Story,2007.0,2007,Gable,PConc,1264,GasA,Y,SBrkr,1282,1414,2696,1,2,4,1,10,1,BuiltIn,2007.0,Fin,3,792,Y,184,0,0,,383970.0,
labeled,730,RL,10382,Pave,AllPub,Gtl,SLvl,1958.0,1958,Hip,CBlock,588,GasA,Y,SBrkr,1095,0,1095,1,1,2,1,6,0,Attchd,1958.0,RFn,1,264,Y,0,0,0,,140000.0,
labeled,731,RL,8658,Pave,AllPub,Gtl,1Story,1965.0,1965,Gable,CBlock,1088,GasA,Y,SBrkr,1324,0,1324,0,2,3,1,6,1,Attchd,1965.0,RFn,2,440,Y,138,0,0,,160000.0,
labeled,732,RL,9056,Pave,AllPub,Gtl,2Story,2004.0,2004,Gable,PConc,707,GasA,Y,SBrkr,707,707,1414,0,2,3,1,6,1,Attchd,2004.0,Fin,2,403,Y,35,0,0,,178000.0,
labeled,733,RL,10000,Pave,AllPub,Gtl,1Story,1962.0,1962,Hip,CBlock,1116,GasA,Y,SBrkr,1116,0,1116,0,1,3,1,5,0,Attchd,1962.0,Unf,2,440,Y,0,0,0,,160000.0,
labeled,734,RL,21000,Pave,AllPub,Gtl,1Story,1953.0,1953,Hip,CBlock,1809,GasA,Y,SBrkr,2259,0,2259,1,2,3,1,7,2,Basment,1953.0,Unf,2,450,Y,120,192,0,,217000.0,
labeled,735,RM,2522,Pave,AllPub,Gtl,2Story,2004.0,2004,Gable,PConc,970,GasA,Y,SBrkr,970,739,1709,0,2,3,1,7,0,Detchd,2004.0,Unf,2,380,Y,40,0,0,,137500.0,
labeled,736,RM,10440,Pave,AllPub,Gtl,2Story,1904.0,2002,Gable,PConc,650,GasA,Y,SBrkr,958,581,1539,0,2,3,1,8,1,Detchd,1983.0,Unf,2,686,P,78,68,0,,157500.0,
labeled,737,FV,12552,Pave,AllPub,Gtl,2Story,2004.0,2005,Gable,PConc,991,GasA,Y,SBrkr,991,956,1947,0,2,3,1,8,1,Attchd,2004.0,RFn,2,678,Y,136,0,0,,254900.0,
labeled,738,RM,4750,Pave,AllPub,Mod,1Story,2006.0,2007,Hip,PConc,1573,GasA,Y,SBrkr,1625,0,1625,1,2,2,1,5,1,Attchd,2006.0,Fin,2,538,Y,0,0,0,,235000.0,
labeled,739,RL,10226,Pave,AllPub,Gtl,1Story,2008.0,2008,Gable,PConc,1622,GasA,Y,SBrkr,1630,0,1630,1,2,3,1,8,1,Attchd,2008.0,RFn,3,860,Y,42,0,0,,295493.0,
labeled,740,RL,20896,Pave,AllPub,Gtl,1Story,2005.0,2006,Gable,PConc,2077,GasA,Y,SBrkr,2097,0,2097,1,1,1,1,8,1,Attchd,2005.0,Fin,3,1134,Y,267,0,0,,423000.0,
labeled,741,RL,9500,Pave,AllPub,Gtl,2Story,1964.0,1978,Gable,CBlock,816,GasA,Y,SBrkr,1127,850,1977,0,1,4,1,9,1,Attchd,1964.0,RFn,2,540,Y,52,0,0,,165000.0,
labeled,742,FV,3230,Pave,AllPub,Gtl,2Story,1999.0,1999,Gable,PConc,729,GasA,Y,SBrkr,742,729,1471,0,2,3,1,6,0,Detchd,1999.0,Unf,2,440,Y,24,0,0,,172500.0,
labeled,743,RL,12090,Pave,AllPub,Gtl,1Story,1981.0,1981,Gable,CBlock,1422,GasA,Y,SBrkr,1422,0,1422,0,2,3,1,7,1,Attchd,1981.0,Fin,2,576,Y,0,0,0,,175500.0,
labeled,744,RL,9400,Pave,AllPub,Gtl,SFoyer,1975.0,1975,Flat,CBlock,945,GasA,Y,SBrkr,980,0,980,0,2,4,0,4,0,,,,0,0,Y,0,0,0,,127500.0,
labeled,745,RL,8712,Pave,AllPub,Gtl,1Story,1957.0,2000,Hip,CBlock,992,GasA,Y,SBrkr,1306,0,1306,1,1,2,1,5,0,Detchd,1968.0,Unf,1,756,Y,0,0,0,,153000.0,
labeled,746,RL,7875,Pave,AllPub,Gtl,2Story,2003.0,2003,Gable,PConc,783,GasA,Y,SBrkr,807,702,1509,0,2,3,1,8,1,Attchd,2003.0,Fin,2,393,Y,75,0,0,,180000.0,
labeled,747,RL,9786,Pave,AllPub,Gtl,1.5Fin,1962.0,1981,Gable,CBlock,912,GasA,Y,SBrkr,1085,649,1734,0,1,3,1,7,1,Attchd,1962.0,RFn,2,440,Y,0,0,0,,159000.0,
labeled,748,RL,14585,Pave,AllPub,Gtl,1Story,1960.0,1987,Gable,CBlock,1144,GasA,Y,SBrkr,1429,0,1429,0,1,3,1,7,2,Attchd,1960.0,Unf,2,572,Y,110,0,0,,181900.0,
labeled,749,RH,9000,Pave,AllPub,Gtl,1.5Unf,1928.0,1950,Gable,BrkTil,784,GasA,N,FuseA,784,0,784,0,1,2,1,5,0,Detchd,1950.0,Unf,2,360,N,0,91,0,,76000.0,
labeled,750,RL,11957,Pave,AllPub,Gtl,1Story,2006.0,2006,Gable,PConc,1574,GasA,Y,SBrkr,1574,0,1574,0,2,3,1,7,1,Attchd,2006.0,RFn,3,824,Y,104,0,0,,232000.0,
labeled,751,FV,7862,Pave,AllPub,Gtl,1Story,2009.0,2009,Gable,PConc,1218,GasA,Y,SBrkr,1218,0,1218,0,2,2,1,4,0,Attchd,2009.0,Fin,2,676,Y,102,0,0,,208300.0,
labeled,752,RM,6000,Pave,AllPub,Mod,1Story,1953.0,1953,Gable,CBlock,936,GasA,N,SBrkr,936,0,936,0,1,2,1,4,0,Detchd,1974.0,Unf,2,576,Y,32,112,0,,93000.0,
labeled,753,RL,10200,Pave,AllPub,Gtl,1Story,1940.0,1997,Gable,PConc,672,GasA,Y,SBrkr,672,0,672,0,1,2,1,4,0,Detchd,1940.0,Unf,1,240,N,0,0,0,,108000.0,
labeled,754,RL,10421,Pave,AllPub,Gtl,2Story,1988.0,1988,Gable,CBlock,980,GasA,Y,SBrkr,980,734,1714,0,2,3,1,7,1,Attchd,1988.0,Unf,2,496,Y,66,156,0,Shed,196500.0,
labeled,755,RL,9317,Pave,AllPub,Gtl,1Story,2006.0,2006,Gable,PConc,1314,GasA,Y,SBrkr,1314,0,1314,0,2,3,1,6,1,Attchd,2006.0,RFn,2,440,Y,22,0,0,,176432.0,
labeled,756,RL,9303,Pave,AllPub,Gtl,2Story,1996.0,1997,Hip,PConc,872,GasA,Y,SBrkr,888,868,1756,1,2,3,1,7,0,Attchd,1996.0,Fin,2,422,Y,122,0,0,,204000.0,
labeled,757,RM,4388,Pave,AllPub,Gtl,1.5Unf,1930.0,1950,Gable,BrkTil,672,GasA,Y,SBrkr,840,0,840,0,1,3,1,5,1,,,,0,0,N,0,0,0,,87000.0,
labeled,758,RL,10289,Pave,AllPub,Gtl,1Story,1965.0,1965,Hip,CBlock,1073,GasA,Y,SBrkr,1073,0,1073,1,1,3,1,6,0,Attchd,1965.0,RFn,2,515,Y,0,0,0,,156000.0,
labeled,759,RL,7917,Pave,AllPub,Gtl,1Story,1976.0,1976,Hip,CBlock,1143,GasA,Y,SBrkr,1113,0,1113,1,1,3,1,6,1,Attchd,1987.0,RFn,1,504,Y,30,0,0,,148000.0,
labeled,760,RM,6240,Pave,AllPub,Gtl,1.5Fin,1928.0,1950,Gable,BrkTil,1042,GasA,Y,SBrkr,1042,534,1576,0,1,3,1,8,1,Detchd,1928.0,Unf,1,225,Y,0,0,0,,149000.0,
labeled,761,RL,8800,Pave,AllPub,Gtl,SFoyer,1963.0,1963,Gable,PConc,936,GasA,Y,SBrkr,1054,0,1054,1,1,3,1,6,0,Attchd,1963.0,RFn,2,480,Y,0,0,0,,137500.0,
labeled,762,RL,8248,Pave,AllPub,Gtl,1.5Fin,1918.0,1950,Gable,BrkTil,686,GasW,Y,SBrkr,686,564,1250,0,1,3,1,7,0,Detchd,1955.0,Unf,1,280,P,0,96,0,,116000.0,
labeled,763,RL,3182,Pave,AllPub,Gtl,1Story,2005.0,2006,Gable,PConc,1346,GasA,Y,,1504,0,1504,0,2,2,1,7,1,Attchd,2005.0,Fin,2,437,Y,20,0,0,,191000.0,
labeled,764,RL,14536,Pave,AllPub,Gtl,1Story,2002.0,2003,Hip,PConc,1616,GasA,Y,SBrkr,1629,0,1629,1,2,3,1,9,1,Attchd,2002.0,Fin,3,808,Y,252,0,0,,270000.0,
labeled,765,RL,7226,Pave,AllPub,Gtl,2Story,2003.0,2003,Gable,PConc,798,GasA,Y,SBrkr,798,842,1640,0,2,3,1,6,0,Attchd,2003.0,RFn,2,595,Y,45,0,0,,183000.0,
labeled,766,RM,4224,Pave,AllPub,Gtl,1Story,1976.0,1976,Gable,PConc,1142,GasA,Y,SBrkr,1142,0,1142,1,1,3,1,6,1,Attchd,1976.0,Fin,2,528,Y,90,0,0,,134000.0,
labeled,767,RL,8993,Pave,AllPub,Gtl,1Story,2007.0,2007,Gable,PConc,1302,GasA,Y,SBrkr,1302,0,1302,0,2,3,1,6,0,Attchd,2007.0,Fin,2,436,Y,22,0,0,,176485.0,
labeled,768,RL,6600,Pave,AllPub,Gtl,1Story,1982.0,2008,Gable,CBlock,816,GasA,Y,SBrkr,816,0,816,0,1,3,1,5,1,Attchd,1982.0,Unf,1,264,Y,0,0,0,,130500.0,
labeled,769,RM,8500,Pave,AllPub,Gtl,1.5Fin,1919.0,2005,Gable,CBlock,793,GasW,N,FuseF,997,520,1517,0,2,3,1,7,0,,,,0,0,N,0,144,0,,115000.0,
labeled,770,RL,5900,Pave,AllPub,Gtl,1Story,1923.0,1958,Gable,PConc,440,GasA,Y,FuseA,869,0,869,0,1,2,1,4,0,,,,0,0,Y,0,0,0,,85500.0,
labeled,771,RL,9920,Pave,AllPub,Gtl,1Story,1969.0,1969,Gable,CBlock,971,GasA,Y,SBrkr,971,0,971,0,1,3,1,5,1,Attchd,1969.0,Unf,1,300,Y,0,0,0,,128500.0,
labeled,772,RL,7837,Pave,AllPub,Gtl,2Story,1993.0,1994,Gable,PConc,799,GasA,Y,SBrkr,799,772,1571,0,2,3,1,7,1,Attchd,1993.0,RFn,2,380,Y,40,0,0,,178000.0,
labeled,773,RL,11310,Pave,AllPub,Gtl,1Story,1954.0,1954,Hip,CBlock,1367,GasA,Y,SBrkr,1375,0,1375,0,1,2,1,5,1,Attchd,1954.0,Unf,2,451,Y,30,0,0,,140000.0,
labeled,774,RL,7064,Pave,AllPub,Gtl,1Story,1977.0,1977,Gable,CBlock,980,GasA,Y,SBrkr,980,0,980,0,1,3,1,6,0,Detchd,1986.0,Unf,2,484,Y,0,0,0,,135000.0,
labeled,775,RL,21286,Pave,AllPub,Gtl,1.5Fin,1948.0,1950,Gable,CBlock,720,GasA,Y,SBrkr,720,551,1271,0,2,4,1,7,1,Attchd,1948.0,Unf,1,312,Y,0,108,0,,135000.0,
labeled,776,RL,8200,Pave,AllPub,Gtl,2Story,2003.0,2004,Gable,PConc,847,GasA,Y,SBrkr,847,1081,1928,0,2,4,1,8,1,BuiltIn,2003.0,Fin,2,434,Y,48,0,0,,219500.0,
labeled,777,RL,8414,Pave,AllPub,Gtl,1Story,1963.0,2003,Hip,CBlock,1059,GasA,Y,SBrkr,1068,0,1068,0,1,3,1,6,0,Attchd,1963.0,RFn,1,264,Y,0,0,0,,154500.0,
labeled,778,RL,5400,Pave,AllPub,Gtl,1Story,1954.0,2000,Gable,CBlock,833,GasA,Y,SBrkr,833,0,833,0,1,2,1,4,0,Detchd,1955.0,Unf,1,326,Y,0,0,0,,117000.0,
labeled,779,RL,14587,Pave,AllPub,Gtl,1Story,2008.0,2008,Gable,PConc,1498,GasA,Y,SBrkr,1506,0,1506,0,2,2,1,6,1,Attchd,2008.0,Fin,2,592,Y,174,0,0,,264132.0,
labeled,780,RL,9858,Pave,AllPub,Gtl,1Story,1968.0,1968,Gable,CBlock,864,GasA,Y,SBrkr,874,0,874,1,1,3,1,5,0,Attchd,1968.0,RFn,1,288,Y,0,0,0,Shed,130000.0,
labeled,781,RL,22420,Pave,AllPub,Gtl,2Story,1918.0,1950,Hip,BrkTil,1370,GasW,N,FuseA,1370,1254,2624,1,2,4,1,10,1,Detchd,1918.0,Unf,3,864,N,0,0,0,,239000.0,
labeled,782,RM,1477,Pave,AllPub,Gtl,SFoyer,1970.0,1970,Gable,CBlock,630,GasA,Y,SBrkr,630,0,630,1,1,1,1,3,0,Attchd,1970.0,Unf,1,286,Y,0,0,0,,80000.0,
labeled,783,RL,9750,Pave,AllPub,Gtl,1Story,1969.0,1969,Gable,CBlock,1054,GasA,Y,SBrkr,1054,0,1054,1,1,3,1,6,0,Attchd,1969.0,Unf,2,460,Y,0,0,0,,151000.0,
labeled,784,RL,9600,Pave,AllPub,Gtl,1.5Fin,1924.0,1950,Gable,BrkTil,572,Grav,N,FuseF,572,524,1096,0,1,2,1,5,0,,,,0,0,N,8,128,0,,79000.0,
labeled,785,RM,9000,Pave,AllPub,Gtl,2Story,1880.0,1991,Gable,BrkTil,636,GasA,Y,FuseA,1089,661,1750,0,1,3,1,8,0,Detchd,1937.0,Unf,1,240,N,0,293,0,,124000.0,
labeled,786,RL,10400,Pave,AllPub,Gtl,1Story,1970.0,1970,Hip,PConc,1304,GasA,Y,SBrkr,1682,0,1682,0,2,3,1,7,1,Attchd,1970.0,Unf,2,530,Y,0,0,0,,174000.0,
labeled,787,RL,8872,Pave,AllPub,Gtl,1Story,1965.0,2008,Gable,CBlock,912,GasA,Y,SBrkr,912,0,912,1,1,2,1,5,0,Detchd,1992.0,Unf,2,576,Y,240,0,0,,147000.0,
labeled,788,RL,13907,Pave,AllPub,Gtl,1Story,1940.0,1969,Gable,CBlock,996,GasA,Y,SBrkr,996,0,996,1,1,3,1,6,1,,,,0,0,Y,0,0,0,,108000.0,
labeled,789,RM,6180,Pave,AllPub,Gtl,1Story,1926.0,1950,Gable,BrkTil,960,GasA,N,SBrkr,986,0,986,0,1,2,1,5,1,Detchd,1926.0,Unf,1,180,Y,128,0,0,,102000.0,
labeled,790,RL,9286,Pave,AllPub,Mod,1Story,1977.0,1989,Gable,CBlock,1268,GasA,Y,SBrkr,1268,0,1268,0,1,3,1,5,0,Detchd,1978.0,Unf,1,252,Y,0,0,0,,143500.0,
labeled,791,RL,11029,Pave,AllPub,Gtl,1Story,1958.0,2002,Hip,CBlock,1184,GasA,Y,SBrkr,1414,0,1414,1,1,3,1,6,1,Attchd,1990.0,Unf,2,601,Y,51,0,0,,176500.0,
labeled,792,RL,10355,Pave,AllPub,Gtl,1Story,1967.0,1967,Gable,CBlock,1214,GasA,Y,SBrkr,1214,0,1214,0,2,3,1,5,1,Attchd,1967.0,RFn,1,318,Y,111,0,0,,143000.0,
labeled,793,RL,9900,Pave,AllPub,Gtl,2Story,1968.0,1968,Gable,CBlock,832,GasA,Y,SBrkr,1098,880,1978,0,2,4,1,9,1,Attchd,1968.0,RFn,2,486,Y,43,0,0,,176000.0,
labeled,794,RL,13450,Pave,AllPub,Gtl,2Story,2002.0,2002,Gable,PConc,916,GasA,Y,,920,941,1861,1,2,3,1,8,0,BuiltIn,2002.0,RFn,2,492,Y,91,0,0,,200000.0,
leaderboard,795,RL,9828,Pave,AllPub,Gtl,2Story,1995.0,1995,Gable,PConc,1128,GasA,Y,SBrkr,1142,878,2020,0,2,3,1,8,1,Attchd,1995.0,RFn,2,466,Y,155,0,0,,,
leaderboard,796,RL,10206,Pave,AllPub,Gtl,1Story,1952.0,1952,Flat,Slab,0,GasW,N,FuseF,944,0,944,0,1,2,1,4,0,Detchd,1956.0,Unf,2,528,Y,0,0,0,,,
leaderboard,797,RL,11796,Pave,AllPub,Gtl,2Story,2004.0,2005,Gable,PConc,847,GasA,Y,SBrkr,847,1112,1959,0,2,4,1,8,1,BuiltIn,2004.0,Fin,2,434,Y,48,0,0,,,
leaderboard,798,RM,6000,Pave,AllPub,Gtl,1.5Unf,1926.0,2004,Gable,PConc,884,GasA,Y,SBrkr,904,0,904,0,1,2,1,4,0,Detchd,1926.0,Unf,1,180,Y,0,105,0,,,
leaderboard,799,RL,11367,Pave,AllPub,Gtl,2Story,2002.0,2002,Gable,PConc,1065,GasA,Y,SBrkr,1091,898,1989,1,2,3,1,7,1,Attchd,2002.0,Fin,2,586,Y,60,0,0,,,
leaderboard,800,RM,6000,Pave,AllPub,Gtl,1Story,1921.0,1950,Gable,CBlock,616,GasA,Y,SBrkr,616,0,616,0,1,2,1,4,0,Detchd,1921.0,Unf,1,205,Y,0,129,0,,,
leaderboard,801,RL,12400,Pave,AllPub,Gtl,1Story,1958.0,1998,Hip,CBlock,1215,GasA,Y,FuseA,1215,0,1215,0,1,3,1,6,0,Attchd,1958.0,Unf,1,297,Y,0,0,0,,,
leaderboard,802,RL,14230,Pave,AllPub,Gtl,1Story,2007.0,2007,Gable,PConc,1566,GasA,Y,SBrkr,1600,0,1600,0,2,3,1,7,1,Attchd,2007.0,RFn,3,890,Y,56,0,0,,,
leaderboard,803,RL,10656,Pave,AllPub,Gtl,1Story,2006.0,2007,Gable,PConc,1638,GasA,Y,SBrkr,1646,0,1646,0,2,3,1,6,1,Attchd,2007.0,RFn,3,870,Y,80,0,0,,,
leaderboard,804,FV,2645,Pave,AllPub,Gtl,2Story,1999.0,2000,Gable,PConc,776,GasA,Y,SBrkr,764,677,1441,0,2,2,1,5,0,Detchd,1999.0,Unf,2,492,Y,0,0,0,,,
leaderboard,805,RM,2217,Pave,AllPub,Gtl,2Story,1970.0,1970,Gable,CBlock,546,GasA,Y,SBrkr,546,546,1092,0,1,3,1,6,0,Attchd,1970.0,RFn,1,286,Y,0,0,0,,,
leaderboard,806,RM,6780,Pave,AllPub,Gtl,1.5Fin,1935.0,1982,Gable,CBlock,520,GasA,N,SBrkr,520,0,754,1,1,2,1,5,0,,,,0,0,N,0,0,0,,,
leaderboard,807,RL,6563,Pave,AllPub,Mod,1Story,1985.0,1985,Gable,PConc,1742,GasA,Y,SBrkr,1742,0,1742,1,2,2,1,5,1,Attchd,1985.0,RFn,2,564,Y,28,234,0,,,
leaderboard,808,RL,8544,Pave,AllPub,Gtl,1Story,1950.0,1950,Gable,CBlock,0,GasA,N,FuseF,1040,0,1040,0,2,2,2,6,0,Detchd,1949.0,Unf,2,400,Y,0,0,0,,,
leaderboard,809,RL,6762,Pave,AllPub,Gtl,1Story,2007.0,2007,Gable,PConc,1208,GasA,Y,SBrkr,1208,0,1208,1,2,2,1,6,0,Attchd,2007.0,RFn,2,628,Y,54,0,0,,,
leaderboard,810,RL,7100,Pave,AllPub,Gtl,1Story,1957.0,1957,Gable,CBlock,816,GasA,Y,FuseA,816,0,816,1,1,2,1,5,0,Detchd,1957.0,Unf,1,308,Y,0,0,0,,,
leaderboard,811,RL,11952,Pave,AllPub,Gtl,2Story,1977.0,1977,Mansard,CBlock,808,GasA,Y,SBrkr,1161,808,1969,0,2,3,1,8,1,Attchd,1977.0,RFn,2,534,Y,0,0,0,,,
leaderboard,812,RL,16669,Pave,AllPub,Gtl,1Story,1981.0,1981,Hip,CBlock,1686,GasA,Y,SBrkr,1707,0,1707,0,2,2,1,6,1,Attchd,1981.0,RFn,2,511,Y,64,0,0,,,
leaderboard,813,RL,12803,Pave,AllPub,Gtl,1Story,2002.0,2002,Gable,PConc,1494,GasA,Y,SBrkr,1494,0,1494,1,2,3,1,6,1,Attchd,2002.0,RFn,2,530,Y,36,0,0,,,
leaderboard,814,RL,35133,Grvl,AllPub,Mod,1Story,1963.0,1963,Hip,CBlock,1572,GasA,Y,SBrkr,1572,0,1572,1,1,3,1,5,2,2Types,1963.0,RFn,3,995,Y,263,0,0,,,
leaderboard,815,RL,8250,Pave,AllPub,Gtl,1Story,1964.0,1964,Hip,CBlock,1092,GasA,Y,SBrkr,1092,0,1092,1,1,3,1,6,0,Attchd,1964.0,RFn,2,504,Y,0,0,0,,,
leaderboard,816,RL,8400,Pave,AllPub,Gtl,SFoyer,1966.0,1966,Gable,CBlock,814,GasA,Y,SBrkr,913,0,913,1,1,3,1,6,0,Detchd,1990.0,Unf,1,240,Y,0,252,0,,,
leaderboard,817,RL,10839,Pave,AllPub,Gtl,2Story,1997.0,1998,Gable,PConc,926,GasA,Y,SBrkr,926,678,1604,0,2,3,1,7,1,Attchd,1997.0,Fin,2,470,Y,36,0,0,,,
leaderboard,818,RL,8029,Pave,AllPub,Gtl,2Story,2005.0,2005,Gable,PConc,728,GasA,Y,SBrkr,728,728,1456,0,2,3,1,8,0,Attchd,2005.0,Fin,2,400,Y,24,0,0,,,
leaderboard,819,RL,2887,Pave,AllPub,Gtl,1Story,1996.0,1997,Gable,PConc,1291,GasA,Y,SBrkr,1291,0,1291,1,1,2,1,6,1,Attchd,1996.0,Unf,2,431,Y,0,0,0,,,
leaderboard,820,RL,8294,Pave,AllPub,Gtl,1Story,1971.0,1971,Gable,CBlock,858,GasA,Y,SBrkr,872,0,872,0,1,3,1,5,0,Detchd,1974.0,Unf,4,480,Y,0,0,0,,,
leaderboard,821,RL,14803,Pave,AllPub,Gtl,1Story,2007.0,2008,Hip,PConc,2078,GasA,Y,SBrkr,2084,0,2084,1,2,2,1,7,1,Attchd,2007.0,Fin,3,1220,Y,45,0,0,,,
leaderboard,822,FV,10728,Pave,AllPub,Gtl,2Story,2006.0,2006,Gable,PConc,1095,GasA,Y,SBrkr,1095,844,1939,0,2,3,1,8,1,Attchd,2006.0,RFn,3,1053,Y,51,0,0,,,
leaderboard,823,RL,8450,Pave,AllPub,Gtl,1Story,2004.0,2004,Gable,PConc,1436,GasA,Y,SBrkr,1436,0,1436,1,2,3,1,8,0,Attchd,2004.0,Unf,2,484,Y,98,0,0,,,
leaderboard,824,RL,10452,Pave,AllPub,Gtl,1Story,1953.0,1953,Hip,CBlock,1094,GasA,Y,SBrkr,1094,0,1094,0,1,3,1,5,2,Attchd,1953.0,RFn,2,495,Y,0,0,0,,,
leaderboard,825,RL,10206,Pave,AllPub,Gtl,1Story,2007.0,2007,Gable,PConc,1563,GasA,Y,SBrkr,1563,0,1563,0,2,3,1,6,1,Attchd,2007.0,RFn,3,758,Y,99,0,0,,,
leaderboard,826,RL,8400,Pave,AllPub,Gtl,1Story,2004.0,2005,Gable,PConc,1473,GasA,Y,SBrkr,1484,0,1484,1,2,3,1,7,0,Attchd,2004.0,RFn,2,606,Y,35,0,0,,,
leaderboard,827,RL,10970,Pave,AllPub,Mod,SLvl,1978.0,1978,Gable,CBlock,940,GasA,Y,SBrkr,1026,0,1026,1,1,3,1,5,0,Detchd,1981.0,Unf,2,576,Y,0,34,0,,,
leaderboard,828,RM,5820,Pave,AllPub,Gtl,1Story,1955.0,2005,Gable,CBlock,1162,GasA,Y,SBrkr,1163,0,1163,1,1,3,1,6,0,Attchd,1955.0,Unf,1,220,Y,98,0,0,,,
leaderboard,829,RH,7136,Pave,AllPub,Gtl,2Story,1946.0,1950,Gable,CBlock,979,GasA,N,FuseF,979,979,1958,0,2,4,2,8,0,Attchd,1946.0,Unf,2,492,Y,0,0,0,,,
leaderboard,830,FV,9375,Pave,AllPub,Gtl,2Story,2003.0,2004,Hip,PConc,1053,GasA,Y,SBrkr,1053,939,1992,0,2,3,1,9,1,Attchd,2003.0,RFn,2,648,Y,45,0,0,,,
leaderboard,831,RL,16259,Pave,AllPub,Gtl,2Story,2006.0,2006,Gable,PConc,1249,GasA,Y,SBrkr,1249,1347,2596,0,3,4,1,9,0,Attchd,2006.0,RFn,3,840,Y,154,0,0,,,
leaderboard,832,RL,7861,Pave,AllPub,Gtl,2Story,2002.0,2003,Gable,PConc,783,GasA,Y,SBrkr,807,702,1509,1,2,3,1,7,1,Attchd,2002.0,Fin,2,393,Y,75,0,0,,,
leaderboard,833,RL,9600,Pave,AllPub,Gtl,1Story,1969.0,1969,Hip,CBlock,1164,GasA,Y,SBrkr,1164,0,1164,0,1,3,1,6,0,Attchd,1969.0,Unf,2,528,Y,0,0,0,,,
