id,split,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,was_contacted_before,campaign_intensity,age_group,quarter
2073,labeled,37,management,married,tertiary,no,537.0,yes,yes,cellular,21,may,143.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
2074,labeled,38,technician,married,tertiary,no,49.0,no,no,cellular,22,jul,125.0,4,-1,0,unknown,no,0,4.0,adulto_joven,Q3
2076,labeled,34,blue-collar,married,secondary,no,1306.0,yes,no,cellular,20,may,120.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
2077,labeled,46,technician,married,secondary,no,1419.0,yes,no,cellular,14,may,32.0,3,-1,0,unknown,no,0,3.0,adulto,Q2
2078,labeled,34,blue-collar,married,secondary,no,1421.0,yes,yes,cellular,27,may,157.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
2080,labeled,43,self-employed,married,secondary,no,99.0,no,no,cellular,17,jun,332.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
2081,labeled,31,blue-collar,married,secondary,no,0.0,yes,no,cellular,5,may,143.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
2083,labeled,45,blue-collar,married,primary,no,101.0,yes,no,cellular,7,may,923.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q2
2084,labeled,35,technician,divorced,secondary,no,59.0,yes,no,cellular,8,may,461.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q2
2085,labeled,41,management,married,tertiary,no,185.0,yes,yes,cellular,5,may,42.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
2087,labeled,42,technician,married,secondary,no,609.0,yes,no,cellular,11,may,432.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
2088,labeled,30,services,married,secondary,no,217.0,no,yes,cellular,3,jun,23.0,1,-1,0,unknown,no,0,1.0,joven,Q2
2090,labeled,27,services,married,secondary,no,54.0,yes,no,cellular,18,may,97.0,1,370,1,failure,no,1,0.5,joven,Q2
2091,labeled,30,blue-collar,single,secondary,no,312.0,no,no,cellular,23,jun,1031.94,1,-1,0,unknown,yes,0,1.0,joven,Q2
2092,labeled,26,housemaid,married,secondary,no,-620.4,yes,no,cellular,11,jul,191.0,1,-1,0,unknown,no,0,1.0,joven,Q3
2093,labeled,40,blue-collar,married,secondary,no,950.0,no,yes,cellular,12,jun,140.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
2094,labeled,28,student,single,secondary,no,383.0,yes,no,cellular,17,apr,346.0,1,-1,0,unknown,no,0,1.0,joven,Q2
2095,labeled,27,services,single,secondary,no,466.0,yes,no,cellular,13,may,109.0,1,-1,0,unknown,no,0,1.0,joven,Q2
2096,labeled,35,admin.,married,tertiary,no,1147.0,yes,no,cellular,2,feb,82.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q1
2097,labeled,40,admin.,divorced,secondary,no,3.0,no,no,cellular,11,jun,140.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
2099,labeled,28,admin.,single,secondary,no,4739.0,no,no,telephone,12,may,360.0,1,181,5,success,yes,1,0.16666666666666666,joven,Q2
2101,labeled,54,services,married,secondary,no,817.0,no,no,cellular,31,jul,113.0,6,-1,0,unknown,no,0,6.0,adulto,Q3
2102,labeled,33,technician,divorced,secondary,yes,-306.0,no,yes,cellular,9,may,109.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
2103,labeled,36,management,married,secondary,no,648.0,yes,no,cellular,18,nov,54.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q4
2104,labeled,31,management,married,secondary,no,1377.0,yes,no,cellular,12,aug,129.0,4,-1,0,unknown,no,0,4.0,adulto_joven,Q3
2105,labeled,56,retired,married,tertiary,no,470.0,no,no,cellular,5,feb,97.0,1,-1,0,unknown,no,0,1.0,adulto,Q1
2106,labeled,32,technician,married,secondary,yes,0.0,yes,yes,cellular,25,aug,132.0,8,-1,0,unknown,no,0,8.0,adulto_joven,Q3
2107,labeled,50,technician,married,secondary,no,1404.0,no,no,cellular,6,aug,131.0,3,-1,0,unknown,no,0,3.0,adulto,Q3
2108,labeled,44,admin.,married,secondary,no,0.0,yes,yes,cellular,16,may,159.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
2110,labeled,43,blue-collar,married,secondary,no,1334.0,yes,no,cellular,6,may,371.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
2111,labeled,30,blue-collar,married,primary,no,1324.0,yes,no,cellular,21,may,395.0,2,-1,0,unknown,no,0,2.0,joven,Q2
2112,labeled,47,technician,married,secondary,no,2106.0,yes,no,cellular,6,may,168.0,1,-1,0,unknown,no,0,1.0,adulto,Q2
2113,labeled,46,technician,married,tertiary,no,341.0,yes,yes,cellular,5,may,84.0,1,-1,0,unknown,no,0,1.0,adulto,Q2
2115,labeled,31,management,married,tertiary,no,625.0,yes,no,cellular,13,may,96.0,2,349,5,failure,no,1,0.3333333333333333,adulto_joven,Q2
2116,labeled,71,retired,divorced,tertiary,no,253.0,no,no,cellular,12,aug,1031.94,2,-1,0,unknown,no,0,2.0,senior,Q3
2118,labeled,50,unemployed,divorced,secondary,no,23.0,no,no,cellular,4,aug,282.0,2,-1,0,unknown,no,0,2.0,adulto,Q3
2120,labeled,46,blue-collar,married,primary,no,252.0,yes,no,cellular,27,may,217.0,1,-1,0,unknown,no,0,1.0,adulto,Q2
2121,labeled,32,services,married,secondary,no,64.0,yes,no,cellular,15,may,546.0,9,-1,0,unknown,no,0,9.0,adulto_joven,Q2
2122,labeled,31,admin.,single,secondary,no,1583.0,yes,no,cellular,3,jun,14.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
2124,labeled,29,services,married,secondary,no,2.0,yes,no,cellular,10,jul,183.0,1,-1,0,unknown,no,0,1.0,joven,Q3
2125,labeled,58,retired,divorced,secondary,no,5914.0,yes,no,cellular,23,jul,255.0,1,-1,0,unknown,no,0,1.0,adulto,Q3
2126,labeled,27,blue-collar,single,secondary,no,156.0,no,no,cellular,22,jul,203.0,1,-1,0,unknown,no,0,1.0,joven,Q3
2127,labeled,29,blue-collar,single,secondary,no,16.0,yes,no,cellular,11,may,262.0,3,-1,0,unknown,no,0,3.0,joven,Q2
2128,labeled,26,blue-collar,single,primary,no,-620.4,yes,no,cellular,18,may,827.0,2,-1,0,unknown,yes,0,2.0,joven,Q2
2129,labeled,42,blue-collar,married,primary,no,-11.0,yes,no,cellular,9,may,291.0,4,-1,0,unknown,no,0,4.0,adulto_joven,Q2
2131,labeled,35,blue-collar,married,secondary,no,243.0,yes,no,cellular,20,apr,41.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q2
2132,labeled,38,services,married,secondary,no,-311.0,yes,no,cellular,28,may,66.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
2133,labeled,36,technician,divorced,secondary,no,-426.0,yes,no,cellular,2,jun,85.0,8,-1,0,unknown,no,0,8.0,adulto_joven,Q2
2134,labeled,36,blue-collar,single,primary,no,1304.0,yes,no,cellular,20,jun,8.0,10,-1,0,unknown,no,0,10.0,adulto_joven,Q2
2135,labeled,52,?,married,secondary,no,140.0,no,no,cellular,25,aug,112.0,6,-1,0,unknown,no,0,6.0,adulto,Q3
2136,labeled,31,admin.,single,secondary,no,144.0,yes,no,cellular,4,jul,43.0,11,-1,0,unknown,no,0,11.0,adulto_joven,Q3
2138,labeled,38,technician,single,tertiary,no,0.0,yes,no,cellular,1,jun,71.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
2139,labeled,35,management,married,tertiary,no,1091.0,no,yes,cellular,29,jan,127.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q1
2141,labeled,49,management,divorced,tertiary,no,1410.0,no,no,cellular,8,jun,29.0,1,-1,0,unknown,no,0,1.0,adulto,Q2
2142,labeled,49,management,married,tertiary,no,82.0,no,no,cellular,29,jan,165.0,1,-1,0,unknown,no,0,1.0,adulto,Q1
2143,labeled,48,management,divorced,tertiary,no,109.0,yes,no,cellular,27,may,89.0,2,-1,0,unknown,no,0,2.0,adulto,Q2
2144,labeled,28,management,married,tertiary,no,3685.0,no,yes,cellular,8,jul,70.0,2,-1,0,unknown,no,0,2.0,joven,Q3
2145,labeled,41,admin.,married,secondary,no,13689.540000000003,yes,no,cellular,5,jun,87.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
2146,labeled,44,blue-collar,divorced,secondary,no,222.0,no,no,cellular,30,jul,149.0,13,-1,0,unknown,no,0,13.0,adulto_joven,Q3
2147,labeled,33,blue-collar,married,secondary,no,91.0,yes,no,cellular,19,may,364.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
2149,labeled,35,technician,married,secondary,no,-264.0,yes,no,cellular,29,jan,381.0,1,247,2,failure,no,1,0.3333333333333333,adulto_joven,Q1
2150,labeled,42,management,married,tertiary,no,9003.0,no,no,cellular,20,nov,135.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q4
2151,labeled,51,admin.,single,tertiary,no,25.0,yes,no,cellular,30,jan,158.0,1,-1,0,unknown,no,0,1.0,adulto,Q1
2152,labeled,43,blue-collar,married,secondary,no,135.0,no,no,cellular,5,may,156.0,1,337,3,failure,no,1,0.25,adulto_joven,Q2
2153,labeled,58,admin.,married,secondary,no,4.0,yes,yes,telephone,25,jul,282.0,9,-1,0,unknown,no,0,9.0,adulto,Q3
2155,labeled,27,admin.,married,secondary,no,126.0,no,no,cellular,13,oct,123.0,2,-1,0,unknown,no,0,2.0,joven,Q4
2156,labeled,40,technician,married,secondary,no,4445.0,yes,no,cellular,20,nov,153.0,2,183,2,failure,no,1,0.6666666666666666,adulto_joven,Q4
2158,labeled,27,admin.,married,secondary,no,717.0,yes,yes,cellular,6,may,653.0,1,334,2,success,yes,1,0.3333333333333333,joven,Q2
2159,labeled,31,management,single,tertiary,no,12559.0,no,no,cellular,9,sep,344.0,1,295,1,failure,yes,1,0.5,adulto_joven,Q3
2160,labeled,36,management,single,tertiary,no,679.0,no,yes,cellular,4,jul,85.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q3
2162,labeled,32,management,single,tertiary,no,470.0,yes,no,cellular,11,may,72.0,2,361,1,other,no,1,1.0,adulto_joven,Q2
2164,labeled,32,blue-collar,married,secondary,no,103.0,yes,no,cellular,19,may,191.0,4,-1,0,unknown,no,0,4.0,adulto_joven,Q2
2165,labeled,34,self-employed,single,tertiary,no,881.0,yes,no,cellular,17,nov,145.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q4
2166,labeled,49,technician,married,secondary,yes,-66.0,yes,no,cellular,19,nov,114.0,1,-1,0,unknown,no,0,1.0,adulto,Q4
2167,labeled,49,retired,married,primary,no,-45.0,no,no,cellular,4,jul,191.0,2,-1,0,unknown,no,0,2.0,adulto,Q3
2168,labeled,34,technician,single,secondary,no,0.0,no,no,cellular,21,aug,163.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q3
2169,labeled,26,technician,single,secondary,no,251.0,yes,no,cellular,27,may,371.0,2,-1,0,unknown,no,0,2.0,joven,Q2
2171,labeled,46,management,married,secondary,no,12176.0,no,no,cellular,20,jun,29.0,3,-1,0,unknown,no,0,3.0,adulto,Q2
2172,labeled,41,management,married,tertiary,no,42.0,no,no,cellular,25,aug,140.0,8,-1,0,unknown,no,0,8.0,adulto_joven,Q3
2173,labeled,44,blue-collar,married,secondary,no,876.0,yes,no,cellular,2,jun,130.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
2175,labeled,58,blue-collar,married,primary,no,63.0,no,no,cellular,17,jun,116.0,1,-1,0,unknown,no,0,1.0,adulto,Q2
2177,labeled,31,technician,single,secondary,no,187.0,no,no,cellular,17,jul,86.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q3
2178,labeled,37,blue-collar,married,primary,no,0.0,yes,no,cellular,26,may,24.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
2179,labeled,29,admin.,married,secondary,no,13689.540000000003,yes,no,cellular,18,may,44.0,1,355,3,failure,no,1,0.25,joven,Q2
2182,labeled,50,entrepreneur,married,secondary,no,796.0,yes,yes,cellular,7,may,141.0,8,297,2,other,no,1,2.6666666666666665,adulto,Q2
2183,labeled,34,management,married,tertiary,no,290.0,yes,no,cellular,26,aug,63.0,4,-1,0,unknown,no,0,4.0,adulto_joven,Q3
2186,labeled,42,retired,single,tertiary,no,311.0,no,no,cellular,30,jan,114.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q1
2187,labeled,46,self-employed,married,secondary,no,394.0,yes,no,cellular,31,jul,208.0,2,-1,0,unknown,no,0,2.0,adulto,Q3
2188,labeled,38,management,married,tertiary,no,12879.0,no,no,cellular,17,jun,118.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q2
2189,labeled,32,blue-collar,married,secondary,no,512.0,yes,no,cellular,5,may,528.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
2190,labeled,36,blue-collar,married,secondary,no,198.0,yes,no,cellular,9,may,400.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
2191,labeled,51,blue-collar,married,primary,no,370.0,yes,no,telephone,3,feb,143.0,4,272,1,failure,no,1,2.0,adulto,Q1
2192,labeled,29,self-employed,married,tertiary,no,750.0,yes,no,cellular,23,may,121.0,2,-1,0,unknown,no,0,2.0,joven,Q2
2193,labeled,41,self-employed,married,primary,no,332.0,no,no,cellular,6,jun,37.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q2
2195,labeled,31,blue-collar,married,secondary,no,-123.0,yes,no,cellular,3,feb,100.0,3,201,2,failure,no,1,1.0,adulto_joven,Q1
2196,labeled,31,management,single,secondary,no,44.0,no,no,cellular,27,aug,105.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q3
2197,labeled,48,blue-collar,married,primary,no,189.0,no,no,telephone,18,aug,29.0,2,-1,0,unknown,no,0,2.0,adulto,Q3
2198,labeled,57,services,married,secondary,no,155.0,yes,no,cellular,5,may,174.0,1,-1,0,unknown,no,0,1.0,adulto,Q2
2199,labeled,35,admin.,single,secondary,no,0.0,yes,no,cellular,13,may,1031.94,1,-1,0,unknown,yes,0,1.0,adulto_joven,Q2
2200,labeled,29,services,divorced,secondary,no,77.0,yes,no,cellular,13,apr,1031.94,2,-1,0,unknown,yes,0,2.0,joven,Q2
2201,labeled,30,technician,single,tertiary,no,2328.0,no,no,cellular,5,apr,270.0,3,241,4,other,no,1,0.6,joven,Q2
2202,labeled,46,technician,married,secondary,no,970.0,yes,yes,cellular,19,aug,40.0,2,-1,0,unknown,no,0,2.0,adulto,Q3
2204,labeled,36,blue-collar,married,primary,no,1924.0,yes,no,cellular,20,apr,904.0,2,-1,0,unknown,yes,0,2.0,adulto_joven,Q2
2205,labeled,34,entrepreneur,divorced,tertiary,no,260.0,no,no,cellular,20,nov,371.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q4
2206,labeled,36,blue-collar,married,secondary,no,1402.0,no,no,cellular,17,jun,235.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
2209,labeled,26,admin.,married,secondary,no,2469.0,no,no,cellular,16,jul,136.0,8,-1,0,unknown,no,0,8.0,joven,Q3
2210,labeled,49,management,married,tertiary,no,101.0,yes,no,cellular,6,may,221.0,2,-1,0,unknown,no,0,2.0,adulto,Q2
2211,labeled,44,management,divorced,tertiary,no,-620.4,yes,no,cellular,10,jul,183.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q3
2212,labeled,33,technician,married,secondary,no,178.0,yes,yes,telephone,28,jul,265.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q3
2213,labeled,55,management,divorced,tertiary,no,481.0,yes,no,telephone,8,may,147.0,2,298,3,failure,no,1,0.5,adulto,Q2
2214,labeled,34,admin.,married,tertiary,no,908.0,yes,no,telephone,19,nov,377.0,3,7,4,success,no,1,0.6,adulto_joven,Q4
2215,labeled,32,management,single,tertiary,no,2540.0,yes,no,cellular,26,aug,958.0,6,-1,0,unknown,yes,0,6.0,adulto_joven,Q3
2216,labeled,41,student,married,secondary,no,1299.0,no,no,cellular,20,jun,28.0,4,-1,0,unknown,no,0,4.0,adulto_joven,Q2
2217,labeled,38,entrepreneur,married,tertiary,no,1514.0,no,yes,cellular,21,nov,160.0,3,120,3,failure,no,1,0.75,adulto_joven,Q4
2218,labeled,28,management,single,tertiary,no,886.0,no,yes,cellular,29,jan,94.0,1,205,2,failure,no,1,0.3333333333333333,joven,Q1
2219,labeled,35,admin.,single,secondary,no,2826.0,no,no,cellular,20,jun,22.0,12,-1,0,unknown,no,0,12.0,adulto_joven,Q2
2221,labeled,53,blue-collar,married,secondary,no,426.0,no,yes,cellular,14,aug,360.0,4,-1,0,unknown,no,0,4.0,adulto,Q3
2222,labeled,36,management,single,tertiary,no,2812.0,yes,no,cellular,30,may,358.0,4,-1,0,unknown,no,0,4.0,adulto_joven,Q2
2223,labeled,31,blue-collar,married,primary,no,107.0,yes,no,cellular,17,apr,193.0,2,322,1,other,no,1,1.0,adulto_joven,Q2
2224,labeled,29,admin.,single,secondary,no,1118.0,yes,no,cellular,8,may,77.0,2,-1,0,unknown,no,0,2.0,joven,Q2
2225,labeled,49,blue-collar,married,secondary,no,164.0,no,no,cellular,4,feb,19.0,3,175,2,other,no,1,1.0,adulto,Q1
2226,labeled,48,technician,married,secondary,no,5540.0,no,no,cellular,16,jun,143.0,5,-1,0,unknown,no,0,5.0,adulto,Q2
2227,labeled,34,management,divorced,secondary,no,299.0,no,no,cellular,7,aug,91.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q3
2228,labeled,51,management,divorced,tertiary,no,0.0,no,no,cellular,13,aug,60.0,2,-1,0,unknown,no,0,2.0,adulto,Q3
2230,labeled,40,technician,married,secondary,no,108.0,no,no,cellular,20,jun,402.0,22,-1,0,unknown,no,0,22.0,adulto_joven,Q2
2231,labeled,51,management,married,secondary,no,707.0,no,no,cellular,13,aug,287.0,2,-1,0,unknown,no,0,2.0,adulto,Q3
2232,labeled,59,self-employed,married,tertiary,no,3807.0,no,yes,cellular,9,jul,70.0,1,-1,0,unknown,no,0,1.0,adulto,Q3
2233,labeled,31,technician,married,secondary,no,584.0,yes,yes,cellular,21,may,151.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
2234,labeled,53,technician,married,secondary,no,106.0,no,no,cellular,13,aug,205.0,4,-1,0,unknown,no,0,4.0,adulto,Q3
2235,labeled,32,admin.,single,secondary,no,748.0,yes,no,cellular,20,nov,91.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q4
2236,labeled,49,services,divorced,secondary,no,3250.0,no,no,cellular,16,jun,32.0,3,-1,0,unknown,no,0,3.0,adulto,Q2
2237,labeled,33,technician,married,secondary,no,571.0,no,yes,cellular,4,feb,254.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q1
2238,labeled,39,services,married,secondary,no,5733.0,yes,no,cellular,20,may,175.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
2239,labeled,36,services,married,secondary,no,1746.0,yes,no,cellular,26,may,99.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
2240,labeled,40,services,married,secondary,no,110.0,yes,no,cellular,4,jun,126.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
2241,labeled,46,admin.,married,secondary,no,0.0,yes,yes,cellular,20,apr,239.0,2,259,2,failure,no,1,0.6666666666666666,adulto,Q2
2242,labeled,37,technician,single,secondary,no,437.0,yes,no,cellular,26,may,210.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
2244,labeled,43,self-employed,married,tertiary,no,70.0,no,no,cellular,6,jun,230.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
2245,labeled,36,technician,married,tertiary,no,630.0,yes,yes,cellular,29,dec,109.0,1,246,1,failure,no,1,0.5,adulto_joven,Q4
2246,labeled,50,technician,married,secondary,no,2498.0,yes,no,cellular,21,nov,35.0,1,176,1,failure,no,1,0.5,adulto,Q4
2247,labeled,49,services,married,secondary,no,827.0,no,no,cellular,8,aug,780.0,4,-1,0,unknown,yes,0,4.0,adulto,Q3
2251,labeled,35,blue-collar,married,secondary,no,1281.0,yes,no,cellular,14,jul,330.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q3
2252,labeled,44,technician,married,secondary,no,319.0,yes,no,cellular,6,feb,200.0,1,253,1,failure,no,1,0.5,adulto_joven,Q1
2253,labeled,44,technician,divorced,secondary,no,0.0,no,no,cellular,12,aug,56.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q3
2254,labeled,50,self-employed,married,secondary,no,2066.0,yes,yes,cellular,29,jan,197.0,2,244,3,failure,no,1,0.5,adulto,Q1
2255,labeled,40,admin.,married,secondary,no,0.0,yes,yes,cellular,17,nov,57.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q4
2256,labeled,57,management,married,primary,no,1053.0,yes,no,cellular,13,may,227.0,4,-1,0,unknown,no,0,4.0,adulto,Q2
2257,labeled,37,technician,single,secondary,no,2434.0,no,no,cellular,16,feb,91.0,3,-1,0,unknown,yes,0,3.0,adulto_joven,Q1
2258,labeled,34,management,married,secondary,no,15.0,no,no,cellular,25,aug,184.0,7,-1,0,unknown,no,0,7.0,adulto_joven,Q3
2260,labeled,31,technician,divorced,secondary,no,10788.0,yes,no,cellular,4,jun,135.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
2261,labeled,57,management,married,tertiary,no,1350.0,yes,no,cellular,8,may,339.0,2,-1,0,unknown,no,0,2.0,adulto,Q2
2263,labeled,40,blue-collar,married,secondary,no,444.0,yes,no,cellular,5,jun,327.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
2264,labeled,32,management,married,tertiary,no,4753.0,yes,no,cellular,5,may,159.0,2,350,2,failure,no,1,0.6666666666666666,adulto_joven,Q2
2266,labeled,41,blue-collar,married,primary,no,299.0,yes,yes,cellular,7,may,102.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
2267,labeled,39,admin.,divorced,secondary,no,1021.0,yes,no,cellular,20,jun,20.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q2
2269,labeled,35,admin.,married,secondary,yes,0.0,no,yes,cellular,4,jul,105.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q3
2270,labeled,43,technician,single,tertiary,no,1018.0,yes,no,cellular,19,may,257.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q2
2271,labeled,40,management,married,tertiary,no,41.0,no,no,cellular,19,aug,164.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q3
2272,labeled,53,management,divorced,primary,no,256.0,no,no,cellular,19,nov,126.0,1,-1,0,unknown,no,0,1.0,adulto,Q4
2273,labeled,55,retired,married,primary,no,-620.4,no,yes,cellular,14,may,104.0,1,-1,0,unknown,no,0,1.0,adulto,Q2
2274,labeled,36,management,married,tertiary,no,258.0,no,no,cellular,6,jun,161.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q2
2275,labeled,53,entrepreneur,married,primary,no,1041.0,yes,no,cellular,19,nov,854.0,2,170,3,other,no,1,0.5,adulto,Q4
2276,labeled,37,blue-collar,married,secondary,no,424.0,yes,yes,cellular,9,jun,371.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q2
2277,labeled,49,technician,married,secondary,no,316.0,yes,no,cellular,18,nov,41.0,2,-1,0,unknown,no,0,2.0,adulto,Q4
2278,labeled,40,services,divorced,secondary,no,4385.0,yes,no,cellular,5,may,315.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
2279,labeled,35,management,married,tertiary,no,319.0,yes,no,cellular,23,may,162.0,3,-1,0,unknown,no,0,3.0,adulto_joven,Q2
2280,labeled,31,management,married,tertiary,no,420.0,yes,no,cellular,25,jul,137.0,16,-1,0,unknown,no,0,16.0,adulto_joven,Q3
2281,labeled,35,technician,single,secondary,no,125.0,no,no,cellular,22,aug,112.0,2,-1,0,unknown,no,0,2.0,adulto_joven,Q3
2283,labeled,36,blue-collar,married,primary,no,967.0,yes,yes,cellular,23,may,293.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
2284,labeled,32,self-employed,married,primary,no,281.0,yes,no,cellular,6,aug,175.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q3
2285,labeled,46,admin.,divorced,secondary,no,7378.0,no,no,cellular,18,nov,466.0,1,-1,0,unknown,no,0,1.0,adulto,Q4
2286,labeled,33,admin.,married,tertiary,no,638.0,no,no,cellular,24,jul,318.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q3
2287,labeled,23,management,single,tertiary,no,737.0,yes,no,cellular,30,apr,119.0,1,-1,0,unknown,no,0,1.0,joven,Q2
2289,labeled,35,technician,married,tertiary,no,0.0,yes,yes,cellular,23,sep,112.0,1,62,6,other,no,1,0.14285714285714285,adulto_joven,Q3
2290,labeled,25,blue-collar,single,secondary,no,-353.0,yes,no,cellular,23,jun,95.0,3,-1,0,unknown,no,0,3.0,joven,Q2
2292,labeled,58,retired,married,secondary,no,939.0,no,no,cellular,5,aug,155.0,1,-1,0,unknown,no,0,1.0,adulto,Q3
2293,labeled,51,retired,divorced,secondary,no,349.0,yes,no,cellular,30,may,78.0,2,-1,0,unknown,no,0,2.0,adulto,Q2
2294,labeled,45,admin.,married,secondary,no,634.0,yes,no,cellular,20,aug,75.0,9,-1,0,unknown,no,0,9.0,adulto_joven,Q3
2295,labeled,51,admin.,married,secondary,no,2963.0,no,no,cellular,17,jun,83.0,2,-1,0,unknown,no,0,2.0,adulto,Q2
2297,labeled,36,services,single,secondary,no,332.0,yes,no,cellular,7,may,142.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q2
2298,labeled,33,management,married,tertiary,no,2094.0,no,no,cellular,20,nov,67.0,1,-1,0,unknown,no,0,1.0,adulto_joven,Q4
2300,labeled,61,retired,married,secondary,no,2910.0,no,no,cellular,6,oct,215.0,1,-1,0,unknown,yes,0,1.0,senior,Q4
2301,labeled,53,technician,married,tertiary,no,6067.0,no,yes,cellular,16,jun,226.0,4,-1,0,unknown,no,0,4.0,adulto,Q2
