id,split,age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,poutcome,y,month_num,season,month_sin,month_cos,day_sin,day_cos,early_month,late_month,avg_contact_duration,contacts_per_month,financial_stress,education_unknown,age_group,balance_group
2240,labeled,40,services,married,secondary,0,110,1,0,unknown,4,126,1,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.72479278722912,0.6889669190756866,1,0,126.0,0.16666666666666666,0,0,2,2
2241,labeled,46,admin.,married,secondary,0,0,1,1,cellular,20,239,2,259,2,failure,0,4,spring,0.8660254037844387,-0.4999999999999998,-0.7907757369376986,-0.6121059825476627,0,1,119.5,0.5,1,0,3,1
2242,labeled,37,technician,single,secondary,0,437,1,0,unknown,26,210,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.8486442574947509,0.5289640103269624,0,1,210.0,0.2,0,0,2,2
2244,labeled,43,self-employed,married,tertiary,0,70,0,0,unknown,6,230,2,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.9377521321470804,0.3473052528448203,1,0,115.0,0.3333333333333333,0,0,2,2
2245,labeled,36,technician,married,tertiary,0,630,1,1,cellular,29,109,1,246,1,failure,0,12,winter,-2.4492935982947064e-16,1.0,-0.3943558551133187,0.9189578116202306,0,1,109.0,0.08333333333333333,1,0,2,2
2246,labeled,50,technician,married,secondary,0,2498,1,0,cellular,21,35,1,176,1,failure,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.8978045395707417,-0.44039415155763423,0,1,35.0,0.09090909090909091,0,0,3,3
2247,labeled,49,services,married,secondary,0,827,0,0,cellular,8,780,4,-1,0,unknown,1,8,summer,-0.8660254037844385,-0.5000000000000004,0.9987165071710528,-0.05064916883871264,1,0,195.0,0.5,0,0,3,2
2251,labeled,35,blue-collar,married,secondary,0,1281,1,0,cellular,14,330,2,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,0.29936312297335804,-0.9541392564000488,0,0,165.0,0.2857142857142857,0,0,2,3
2252,labeled,44,technician,married,secondary,0,319,1,0,cellular,6,200,1,253,1,failure,0,2,winter,0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203,1,0,200.0,0.5,0,0,2,2
2253,labeled,44,technician,divorced,secondary,0,0,0,0,cellular,12,56,2,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,0.6513724827222223,-0.758758122692791,0,0,28.0,0.25,0,0,2,1
2254,labeled,50,self-employed,married,secondary,0,2066,1,1,cellular,29,197,2,244,3,failure,0,1,winter,0.49999999999999994,0.8660254037844387,-0.3943558551133187,0.9189578116202306,0,1,98.5,2.0,1,0,3,3
2255,labeled,40,admin.,married,secondary,0,0,1,1,cellular,17,57,1,-1,0,unknown,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.2993631229733582,-0.9541392564000488,0,0,57.0,0.09090909090909091,1,0,2,1
2256,labeled,57,management,married,primary,0,1053,1,0,unknown,13,227,4,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.48530196253108104,-0.8743466161445821,0,0,56.75,0.8,0,0,4,3
2257,labeled,37,technician,single,secondary,0,2434,0,0,cellular,16,91,3,-1,0,unknown,1,2,winter,0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952,0,0,30.333333333333332,1.5,0,0,2,3
2258,labeled,34,management,married,secondary,0,15,0,0,cellular,25,184,7,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.9377521321470804,0.3473052528448203,0,1,26.285714285714285,0.875,0,0,1,2
2260,labeled,31,technician,divorced,secondary,0,10788,1,0,unknown,4,135,2,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.72479278722912,0.6889669190756866,1,0,67.5,0.3333333333333333,0,0,1,5
2261,labeled,57,management,married,tertiary,0,1350,1,0,unknown,8,339,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9987165071710528,-0.05064916883871264,1,0,169.5,0.4,0,0,4,3
2263,labeled,40,blue-collar,married,secondary,0,444,1,0,unknown,5,327,2,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.8486442574947509,0.5289640103269624,1,0,163.5,0.3333333333333333,0,0,2,2
2264,labeled,32,management,married,tertiary,0,4753,1,0,cellular,5,159,2,350,2,failure,0,5,spring,0.49999999999999994,-0.8660254037844387,0.8486442574947509,0.5289640103269624,1,0,79.5,0.4,0,0,1,3
2266,labeled,41,blue-collar,married,primary,0,299,1,1,cellular,7,102,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9884683243281114,0.1514277775045767,1,0,102.0,0.2,1,0,2,2
2267,labeled,39,admin.,divorced,secondary,0,1021,1,0,unknown,20,20,3,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,-0.7907757369376986,-0.6121059825476627,0,1,6.666666666666667,0.5,0,0,2,3
2269,labeled,35,admin.,married,secondary,1,0,0,1,unknown,4,105,3,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,0.72479278722912,0.6889669190756866,1,0,35.0,0.42857142857142855,2,0,2,1
2270,labeled,43,technician,single,tertiary,0,1018,1,0,unknown,19,257,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.651372482722222,-0.7587581226927911,0,0,128.5,0.4,0,0,2,3
2271,labeled,40,management,married,tertiary,0,41,0,0,cellular,19,164,2,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.651372482722222,-0.7587581226927911,0,0,82.0,0.25,0,0,2,2
2272,labeled,53,management,divorced,primary,0,256,0,0,cellular,19,126,1,-1,0,unknown,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.651372482722222,-0.7587581226927911,0,0,126.0,0.09090909090909091,0,0,3,2
2273,labeled,55,retired,married,primary,0,-969,0,1,cellular,14,104,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.29936312297335804,-0.9541392564000488,0,0,104.0,0.2,2,0,4,1
2274,labeled,36,management,married,tertiary,0,258,0,0,unknown,6,161,3,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.9377521321470804,0.3473052528448203,1,0,53.666666666666664,0.5,0,0,2,2
2275,labeled,53,entrepreneur,married,primary,0,1041,1,0,cellular,19,854,2,170,3,other,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.651372482722222,-0.7587581226927911,0,0,427.0,0.18181818181818182,0,0,3,3
2276,labeled,37,blue-collar,married,secondary,0,424,1,1,unknown,9,371,3,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.9680771188662043,-0.2506525322587204,1,0,123.66666666666667,0.5,1,0,2,2
2277,labeled,49,technician,married,unknown,0,316,1,0,cellular,18,41,2,-1,0,unknown,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.4853019625310808,-0.8743466161445822,0,0,20.5,0.18181818181818182,0,0,3,2
2278,labeled,40,services,divorced,unknown,0,4385,1,0,unknown,5,315,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.8486442574947509,0.5289640103269624,1,0,315.0,0.2,0,0,2,3
2279,labeled,35,management,married,tertiary,0,319,1,0,unknown,23,162,3,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.9987165071710528,-0.05064916883871355,0,1,54.0,0.6,0,0,2,2
2280,labeled,31,management,married,tertiary,0,420,1,0,cellular,25,137,16,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.9377521321470804,0.3473052528448203,0,1,8.5625,2.2857142857142856,0,0,1,2
2281,labeled,35,technician,single,secondary,0,125,0,0,cellular,22,112,2,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.9680771188662041,-0.2506525322587213,0,1,56.0,0.25,0,0,2,2
2283,labeled,36,blue-collar,married,primary,0,967,1,1,unknown,23,293,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.9987165071710528,-0.05064916883871355,0,1,293.0,0.2,1,0,2,2
2284,labeled,32,self-employed,married,primary,0,281,1,0,cellular,6,175,1,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,0.9377521321470804,0.3473052528448203,1,0,175.0,0.125,0,0,1,2
2285,labeled,46,admin.,divorced,secondary,0,7378,0,0,cellular,18,466,1,-1,0,unknown,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.4853019625310808,-0.8743466161445822,0,0,466.0,0.09090909090909091,0,0,3,4
2286,labeled,33,admin.,married,tertiary,0,638,0,0,cellular,24,318,1,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.9884683243281114,0.15142777750457667,0,1,318.0,0.14285714285714285,0,0,1,2
2287,labeled,23,management,single,tertiary,0,737,1,0,cellular,30,119,1,-1,0,unknown,0,4,spring,0.8660254037844387,-0.4999999999999998,-0.20129852008866114,0.9795299412524943,0,1,119.0,0.25,0,0,0,2
2289,labeled,35,technician,married,tertiary,0,0,1,1,cellular,23,112,1,62,6,other,0,9,autumn,-1.0,-1.8369701987210297e-16,-0.9987165071710528,-0.05064916883871355,0,1,112.0,0.1111111111111111,1,0,2,1
2290,labeled,25,blue-collar,single,secondary,0,-353,1,0,unknown,23,95,3,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,-0.9987165071710528,-0.05064916883871355,0,1,31.666666666666668,0.5,1,0,1,1
2292,labeled,58,retired,married,unknown,0,939,0,0,cellular,5,155,1,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,0.8486442574947509,0.5289640103269624,1,0,155.0,0.125,0,0,4,2
2293,labeled,51,retired,divorced,secondary,0,349,1,0,unknown,30,78,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.20129852008866114,0.9795299412524943,0,1,39.0,0.4,0,0,3,2
2294,labeled,45,admin.,married,secondary,0,634,1,0,cellular,20,75,9,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.7907757369376986,-0.6121059825476627,0,1,8.333333333333334,1.125,0,0,3,2
2295,labeled,51,admin.,married,secondary,0,2963,0,0,unknown,17,83,2,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,-0.2993631229733582,-0.9541392564000488,0,0,41.5,0.3333333333333333,0,0,3,3
2297,labeled,36,services,single,secondary,0,332,1,0,unknown,7,142,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9884683243281114,0.1514277775045767,1,0,142.0,0.2,0,0,2,2
2298,labeled,33,management,married,tertiary,0,2094,0,0,cellular,20,67,1,-1,0,unknown,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.7907757369376986,-0.6121059825476627,0,1,67.0,0.09090909090909091,0,0,1,3
2300,labeled,61,retired,married,secondary,0,2910,0,0,cellular,6,215,1,-1,0,unknown,1,10,autumn,-0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203,1,0,215.0,0.1,0,0,4,3
2301,labeled,53,technician,married,tertiary,0,6067,0,1,unknown,16,226,4,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,-0.10116832198743204,-0.9948693233918952,0,0,56.5,0.6666666666666666,1,0,3,4
2302,labeled,50,blue-collar,married,secondary,0,896,0,0,unknown,16,287,1,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,-0.10116832198743204,-0.9948693233918952,0,0,287.0,0.16666666666666666,0,0,3,2
2303,labeled,39,admin.,single,secondary,0,19,1,1,unknown,13,19,9,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.48530196253108104,-0.8743466161445821,0,0,2.111111111111111,1.8,1,0,2,2
2304,labeled,43,unknown,single,unknown,0,184,0,0,telephone,28,41,1,-1,0,unknown,0,1,winter,0.49999999999999994,0.8660254037844387,-0.5712682150947924,0.8207634412072763,0,1,41.0,1.0,0,0,2,2
2305,labeled,40,management,married,tertiary,0,88,1,1,telephone,9,148,6,-1,0,unknown,0,2,winter,0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204,1,0,24.666666666666668,3.0,1,0,2,2
2306,labeled,35,blue-collar,married,primary,0,3591,1,0,unknown,30,148,4,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.20129852008866114,0.9795299412524943,0,1,37.0,0.8,0,0,2,3
2307,labeled,48,blue-collar,married,secondary,0,1168,1,1,cellular,15,1181,9,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0,0,131.22222222222223,1.8,1,0,3,3
2308,labeled,38,admin.,married,tertiary,0,1979,0,0,cellular,5,176,2,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,0.8486442574947509,0.5289640103269624,1,0,88.0,0.25,0,0,2,3
2309,labeled,59,retired,married,secondary,0,5712,1,0,cellular,25,471,2,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.9377521321470804,0.3473052528448203,0,1,235.5,0.2857142857142857,0,0,4,4
2310,labeled,43,blue-collar,married,secondary,0,-178,1,0,cellular,30,335,6,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.20129852008866114,0.9795299412524943,0,1,55.833333333333336,0.8571428571428571,1,0,2,1
2311,labeled,39,admin.,single,secondary,0,1242,1,0,unknown,12,303,3,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.6513724827222223,-0.758758122692791,0,0,101.0,0.6,0,0,2,3
2312,labeled,38,management,married,tertiary,0,-80,1,0,cellular,30,140,1,2,3,other,0,1,winter,0.49999999999999994,0.8660254037844387,-0.20129852008866114,0.9795299412524943,0,1,140.0,1.0,1,0,2,1
2313,labeled,32,technician,single,tertiary,0,350,0,0,cellular,19,164,2,-1,0,unknown,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.651372482722222,-0.7587581226927911,0,0,82.0,0.18181818181818182,0,0,1,2
2314,labeled,23,technician,single,tertiary,0,1124,1,0,unknown,28,806,1,-1,0,unknown,1,5,spring,0.49999999999999994,-0.8660254037844387,-0.5712682150947924,0.8207634412072763,0,1,806.0,0.2,0,0,0,3
2315,labeled,58,management,married,tertiary,0,165,0,0,cellular,19,145,7,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.651372482722222,-0.7587581226927911,0,0,20.714285714285715,0.875,0,0,4,2
2316,labeled,52,blue-collar,married,secondary,0,2094,1,0,cellular,31,267,1,474,1,failure,1,8,summer,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0,1,267.0,0.125,0,0,3,3
2317,labeled,35,admin.,divorced,secondary,0,152,0,1,cellular,8,199,1,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,0.9987165071710528,-0.05064916883871264,1,0,199.0,0.14285714285714285,1,0,2,2
2319,labeled,39,technician,married,secondary,0,623,1,0,cellular,11,126,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.7907757369376989,-0.6121059825476626,0,0,63.0,0.4,0,0,2,2
2322,labeled,31,services,single,secondary,0,1993,1,0,telephone,20,55,2,-1,0,unknown,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.7907757369376986,-0.6121059825476627,0,1,27.5,0.18181818181818182,0,0,1,3
2323,labeled,46,management,married,tertiary,0,971,1,0,cellular,8,174,1,-1,0,unknown,0,4,spring,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.05064916883871264,1,0,174.0,0.25,0,0,3,2
2324,labeled,52,blue-collar,divorced,primary,0,1753,1,0,unknown,15,41,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0,0,41.0,0.2,0,0,3,3
2325,labeled,58,housemaid,married,tertiary,0,506,0,0,unknown,11,138,5,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.7907757369376989,-0.6121059825476626,0,0,27.6,0.8333333333333334,0,0,4,2
2326,labeled,40,blue-collar,married,secondary,0,1095,1,0,unknown,29,660,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.3943558551133187,0.9189578116202306,0,1,330.0,0.4,0,0,2,3
2327,labeled,47,self-employed,married,secondary,1,-3,0,0,cellular,5,236,2,-1,0,unknown,0,2,winter,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624,1,0,118.0,1.0,2,0,3,1
2328,labeled,37,technician,married,secondary,0,712,1,0,cellular,18,291,2,-1,0,unknown,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.4853019625310808,-0.8743466161445822,0,0,145.5,0.18181818181818182,0,0,2,2
2331,labeled,34,management,single,tertiary,0,0,0,0,cellular,21,191,2,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.8978045395707417,-0.44039415155763423,0,1,95.5,0.25,0,0,1,1
2332,labeled,30,technician,single,tertiary,0,226,1,0,unknown,16,197,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.10116832198743204,-0.9948693233918952,0,0,197.0,0.2,0,0,1,2
2333,labeled,26,technician,single,secondary,0,1275,1,0,unknown,20,18,9,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,-0.7907757369376986,-0.6121059825476627,0,1,2.0,1.5,0,0,1,3
2334,labeled,48,management,married,tertiary,0,0,0,0,cellular,28,16,16,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.5712682150947924,0.8207634412072763,0,1,1.0,2.0,0,0,3,1
2335,labeled,37,management,single,tertiary,0,869,1,0,cellular,15,140,4,327,2,failure,0,4,spring,0.8660254037844387,-0.4999999999999998,0.10116832198743272,-0.994869323391895,0,0,35.0,1.0,0,0,2,2
2336,labeled,54,services,married,primary,0,1,1,0,cellular,14,143,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.29936312297335804,-0.9541392564000488,0,0,143.0,0.2,0,0,3,2
2337,labeled,42,services,divorced,secondary,0,375,1,1,unknown,6,121,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9377521321470804,0.3473052528448203,1,0,60.5,0.4,1,0,2,2
2338,labeled,49,technician,divorced,secondary,0,271,1,0,unknown,12,274,6,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.6513724827222223,-0.758758122692791,0,0,45.666666666666664,1.2,0,0,3,2
2339,labeled,37,admin.,divorced,tertiary,0,4301,1,0,unknown,23,168,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.9987165071710528,-0.05064916883871355,0,1,168.0,0.2,0,0,2,3
2340,labeled,34,self-employed,married,tertiary,0,1963,1,0,cellular,23,61,2,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.9987165071710528,-0.05064916883871355,0,1,30.5,0.2857142857142857,0,0,1,3
2343,labeled,50,self-employed,married,secondary,0,3034,0,1,cellular,6,168,3,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,0.9377521321470804,0.3473052528448203,1,0,56.0,0.375,1,0,3,3
2344,labeled,47,management,married,tertiary,0,105,1,0,cellular,22,268,1,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.9680771188662041,-0.2506525322587213,0,1,268.0,0.14285714285714285,0,0,3,2
2346,labeled,57,blue-collar,married,primary,0,169,0,0,unknown,9,230,3,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.9680771188662043,-0.2506525322587204,1,0,76.66666666666667,0.5,0,0,4,2
2348,labeled,46,management,divorced,tertiary,0,752,0,0,unknown,5,36,2,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.8486442574947509,0.5289640103269624,1,0,18.0,0.3333333333333333,0,0,3,2
2349,labeled,52,housemaid,married,secondary,0,14362,0,0,unknown,5,132,1,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.8486442574947509,0.5289640103269624,1,0,132.0,0.16666666666666666,0,0,3,5
2350,labeled,42,services,married,secondary,0,87,1,0,cellular,5,238,3,340,2,failure,0,5,spring,0.49999999999999994,-0.8660254037844387,0.8486442574947509,0.5289640103269624,1,0,79.33333333333333,0.6,0,0,2,2
2352,labeled,25,technician,single,secondary,0,965,0,0,cellular,9,144,5,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,0.9680771188662043,-0.2506525322587204,1,0,28.8,0.7142857142857143,0,0,1,2
2353,labeled,36,services,married,secondary,0,259,1,0,cellular,12,86,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.6513724827222223,-0.758758122692791,0,0,43.0,0.4,0,0,2,2
2354,labeled,36,blue-collar,married,secondary,0,-215,1,0,unknown,8,177,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9987165071710528,-0.05064916883871264,1,0,88.5,0.4,1,0,2,1
2355,labeled,36,blue-collar,married,primary,0,50,1,0,cellular,15,232,2,365,5,other,0,5,spring,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0,0,116.0,0.4,0,0,2,2
2356,labeled,34,management,single,tertiary,0,185,0,0,cellular,22,203,4,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.9680771188662041,-0.2506525322587213,0,1,50.75,0.5714285714285714,0,0,1,2
2357,labeled,53,admin.,married,secondary,0,105,0,1,cellular,21,74,2,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.8978045395707417,-0.44039415155763423,0,1,37.0,0.25,1,0,3,2
2358,labeled,37,unemployed,married,secondary,0,1982,0,0,cellular,9,404,1,182,1,success,1,9,autumn,-1.0,-1.8369701987210297e-16,0.9680771188662043,-0.2506525322587204,1,0,404.0,0.1111111111111111,0,0,2,3
2359,labeled,35,management,single,secondary,0,79,1,0,cellular,29,79,1,-1,0,unknown,0,1,winter,0.49999999999999994,0.8660254037844387,-0.3943558551133187,0.9189578116202306,0,1,79.0,1.0,0,0,2,2
2363,labeled,45,blue-collar,married,primary,0,177,1,0,cellular,29,249,3,-1,0,unknown,0,1,winter,0.49999999999999994,0.8660254037844387,-0.3943558551133187,0.9189578116202306,0,1,83.0,3.0,0,0,3,2
2364,labeled,40,services,married,secondary,0,0,0,0,unknown,12,543,2,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.6513724827222223,-0.758758122692791,0,0,271.5,0.3333333333333333,0,0,2,1
2365,labeled,35,blue-collar,married,primary,0,415,1,0,cellular,14,73,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.29936312297335804,-0.9541392564000488,0,0,73.0,0.2,0,0,2,2
2366,labeled,33,technician,married,secondary,0,4785,1,0,cellular,20,137,1,272,2,failure,0,4,spring,0.8660254037844387,-0.4999999999999998,-0.7907757369376986,-0.6121059825476627,0,1,137.0,0.25,0,0,1,3
2367,labeled,53,admin.,married,secondary,0,1789,0,0,telephone,16,295,1,91,2,success,1,3,spring,1.0,6.123233995736766e-17,-0.10116832198743204,-0.9948693233918952,0,0,295.0,0.3333333333333333,0,0,3,3
