id,split,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
2167,labeled,49,retired,married,primary,no,-45,no,no,unknown,4,jul,191,2,-1,0,unknown,no
2168,labeled,34,technician,single,secondary,no,0,no,no,cellular,21,aug,163,2,-1,0,unknown,no
2169,labeled,26,technician,single,secondary,no,251,yes,no,unknown,27,may,371,2,-1,0,unknown,no
2171,labeled,46,management,married,secondary,no,12176,no,no,unknown,20,jun,29,3,-1,0,unknown,no
2172,labeled,41,management,married,tertiary,no,42,no,no,cellular,25,aug,140,8,-1,0,unknown,no
2173,labeled,44,blue-collar,married,secondary,no,876,yes,no,cellular,2,jun,130,1,-1,0,unknown,no
2175,labeled,58,blue-collar,married,primary,no,63,no,no,unknown,17,jun,116,1,-1,0,unknown,no
2177,labeled,31,technician,single,unknown,no,187,no,no,cellular,17,jul,86,1,-1,0,unknown,no
2178,labeled,37,blue-collar,married,primary,no,0,yes,no,unknown,26,may,24,1,-1,0,unknown,no
2179,labeled,29,admin.,married,secondary,no,22170,yes,no,cellular,18,may,44,1,355,3,failure,no
2182,labeled,50,entrepreneur,married,secondary,no,796,yes,yes,cellular,7,may,141,8,297,2,other,no
2183,labeled,34,management,married,tertiary,no,290,yes,no,cellular,26,aug,63,4,-1,0,unknown,no
2186,labeled,42,retired,single,tertiary,no,311,no,no,cellular,30,jan,114,2,-1,0,unknown,no
2187,labeled,46,self-employed,married,secondary,no,394,yes,no,cellular,31,jul,208,2,-1,0,unknown,no
2188,labeled,38,management,married,tertiary,no,12879,no,no,unknown,17,jun,118,3,-1,0,unknown,no
2189,labeled,32,blue-collar,married,secondary,no,512,yes,no,unknown,5,may,528,1,-1,0,unknown,no
2190,labeled,36,blue-collar,married,secondary,no,198,yes,no,unknown,9,may,400,2,-1,0,unknown,no
2191,labeled,51,blue-collar,married,primary,no,370,yes,no,telephone,3,feb,143,4,272,1,failure,no
2192,labeled,29,self-employed,married,tertiary,no,750,yes,no,unknown,23,may,121,2,-1,0,unknown,no
2193,labeled,41,self-employed,married,primary,no,332,no,no,unknown,6,jun,37,3,-1,0,unknown,no
2195,labeled,31,blue-collar,married,unknown,no,-123,yes,no,cellular,3,feb,100,3,201,2,failure,no
2196,labeled,31,management,single,secondary,no,44,no,no,cellular,27,aug,105,2,-1,0,unknown,no
2197,labeled,48,blue-collar,married,primary,no,189,no,no,telephone,18,aug,29,2,-1,0,unknown,no
2198,labeled,57,services,married,secondary,no,155,yes,no,unknown,5,may,174,1,-1,0,unknown,no
2199,labeled,35,admin.,single,secondary,no,0,yes,no,cellular,13,may,1073,1,-1,0,unknown,yes
2200,labeled,29,services,divorced,secondary,no,77,yes,no,cellular,13,apr,1101,2,-1,0,unknown,yes
2201,labeled,30,technician,single,tertiary,no,2328,no,no,cellular,5,apr,270,3,241,4,other,no
2202,labeled,46,technician,married,secondary,no,970,yes,yes,cellular,19,aug,40,2,-1,0,unknown,no
2204,labeled,36,blue-collar,married,primary,no,1924,yes,no,cellular,20,apr,904,2,-1,0,unknown,yes
2205,labeled,34,entrepreneur,divorced,tertiary,no,260,no,no,cellular,20,nov,371,1,-1,0,unknown,no
2206,labeled,36,blue-collar,married,secondary,no,1402,no,no,unknown,17,jun,235,2,-1,0,unknown,no
2209,labeled,26,admin.,married,secondary,no,2469,no,no,cellular,16,jul,136,8,-1,0,unknown,no
2210,labeled,49,management,married,tertiary,no,101,yes,no,unknown,6,may,221,2,-1,0,unknown,no
2211,labeled,44,management,divorced,tertiary,no,-717,yes,no,cellular,10,jul,183,1,-1,0,unknown,no
2212,labeled,33,technician,married,secondary,no,178,yes,yes,telephone,28,jul,265,2,-1,0,unknown,no
2213,labeled,55,management,divorced,tertiary,no,481,yes,no,telephone,8,may,147,2,298,3,failure,no
2214,labeled,34,admin.,married,tertiary,no,908,yes,no,telephone,19,nov,377,3,7,4,success,no
2215,labeled,32,management,single,tertiary,no,2540,yes,no,cellular,26,aug,958,6,-1,0,unknown,yes
2216,labeled,41,student,married,secondary,no,1299,no,no,unknown,20,jun,28,4,-1,0,unknown,no
2217,labeled,38,entrepreneur,married,tertiary,no,1514,no,yes,cellular,21,nov,160,3,120,3,failure,no
2218,labeled,28,management,single,tertiary,no,886,no,yes,cellular,29,jan,94,1,205,2,failure,no
2219,labeled,35,admin.,single,secondary,no,2826,no,no,unknown,20,jun,22,12,-1,0,unknown,no
2221,labeled,53,blue-collar,married,secondary,no,426,no,yes,cellular,14,aug,360,4,-1,0,unknown,no
2222,labeled,36,management,single,tertiary,no,2812,yes,no,unknown,30,may,358,4,-1,0,unknown,no
2223,labeled,31,blue-collar,married,primary,no,107,yes,no,cellular,17,apr,193,2,322,1,other,no
2224,labeled,29,admin.,single,secondary,no,1118,yes,no,unknown,8,may,77,2,-1,0,unknown,no
2225,labeled,49,blue-collar,married,secondary,no,164,no,no,cellular,4,feb,19,3,175,2,other,no
2226,labeled,48,technician,married,unknown,no,5540,no,no,unknown,16,jun,143,5,-1,0,unknown,no
2227,labeled,34,management,divorced,secondary,no,299,no,no,cellular,7,aug,91,2,-1,0,unknown,no
2228,labeled,51,management,divorced,tertiary,no,0,no,no,cellular,13,aug,60,2,-1,0,unknown,no
2230,labeled,40,technician,married,secondary,no,108,no,no,unknown,20,jun,402,22,-1,0,unknown,no
2231,labeled,51,management,married,unknown,no,707,no,no,cellular,13,aug,287,2,-1,0,unknown,no
2232,labeled,59,self-employed,married,tertiary,no,3807,no,yes,cellular,9,jul,70,1,-1,0,unknown,no
2233,labeled,31,technician,married,secondary,no,584,yes,yes,unknown,21,may,151,1,-1,0,unknown,no
2234,labeled,53,technician,married,secondary,no,106,no,no,cellular,13,aug,205,4,-1,0,unknown,no
2235,labeled,32,admin.,single,secondary,no,748,yes,no,cellular,20,nov,91,3,-1,0,unknown,no
2236,labeled,49,services,divorced,secondary,no,3250,no,no,unknown,16,jun,32,3,-1,0,unknown,no
2237,labeled,33,technician,married,secondary,no,571,no,yes,cellular,4,feb,254,2,-1,0,unknown,no
2238,labeled,39,services,married,secondary,no,5733,yes,no,unknown,20,may,175,2,-1,0,unknown,no
2239,labeled,36,services,married,secondary,no,1746,yes,no,unknown,26,may,99,1,-1,0,unknown,no
2240,labeled,40,services,married,secondary,no,110,yes,no,unknown,4,jun,126,1,-1,0,unknown,no
2241,labeled,46,admin.,married,secondary,no,0,yes,yes,cellular,20,apr,239,2,259,2,failure,no
2242,labeled,37,technician,single,secondary,no,437,yes,no,unknown,26,may,210,1,-1,0,unknown,no
2244,labeled,43,self-employed,married,tertiary,no,70,no,no,unknown,6,jun,230,2,-1,0,unknown,no
2245,labeled,36,technician,married,tertiary,no,630,yes,yes,cellular,29,dec,109,1,246,1,failure,no
2246,labeled,50,technician,married,secondary,no,2498,yes,no,cellular,21,nov,35,1,176,1,failure,no
2247,labeled,49,services,married,secondary,no,827,no,no,cellular,8,aug,780,4,-1,0,unknown,yes
2251,labeled,35,blue-collar,married,secondary,no,1281,yes,no,cellular,14,jul,330,2,-1,0,unknown,no
2252,labeled,44,technician,married,secondary,no,319,yes,no,cellular,6,feb,200,1,253,1,failure,no
2253,labeled,44,technician,divorced,secondary,no,0,no,no,cellular,12,aug,56,2,-1,0,unknown,no
2254,labeled,50,self-employed,married,secondary,no,2066,yes,yes,cellular,29,jan,197,2,244,3,failure,no
2255,labeled,40,admin.,married,secondary,no,0,yes,yes,cellular,17,nov,57,1,-1,0,unknown,no
2256,labeled,57,management,married,primary,no,1053,yes,no,unknown,13,may,227,4,-1,0,unknown,no
2257,labeled,37,technician,single,secondary,no,2434,no,no,cellular,16,feb,91,3,-1,0,unknown,yes
2258,labeled,34,management,married,secondary,no,15,no,no,cellular,25,aug,184,7,-1,0,unknown,no
2260,labeled,31,technician,divorced,secondary,no,10788,yes,no,unknown,4,jun,135,2,-1,0,unknown,no
2261,labeled,57,management,married,tertiary,no,1350,yes,no,unknown,8,may,339,2,-1,0,unknown,no
2263,labeled,40,blue-collar,married,secondary,no,444,yes,no,unknown,5,jun,327,2,-1,0,unknown,no
2264,labeled,32,management,married,tertiary,no,4753,yes,no,cellular,5,may,159,2,350,2,failure,no
2266,labeled,41,blue-collar,married,primary,no,299,yes,yes,cellular,7,may,102,1,-1,0,unknown,no
2267,labeled,39,admin.,divorced,secondary,no,1021,yes,no,unknown,20,jun,20,3,-1,0,unknown,no
2269,labeled,35,admin.,married,secondary,yes,0,no,yes,unknown,4,jul,105,3,-1,0,unknown,no
2270,labeled,43,technician,single,tertiary,no,1018,yes,no,unknown,19,may,257,2,-1,0,unknown,no
2271,labeled,40,management,married,tertiary,no,41,no,no,cellular,19,aug,164,2,-1,0,unknown,no
2272,labeled,53,management,divorced,primary,no,256,no,no,cellular,19,nov,126,1,-1,0,unknown,no
2273,labeled,55,retired,married,primary,no,-969,no,yes,cellular,14,may,104,1,-1,0,unknown,no
2274,labeled,36,management,married,tertiary,no,258,no,no,unknown,6,jun,161,3,-1,0,unknown,no
2275,labeled,53,entrepreneur,married,primary,no,1041,yes,no,cellular,19,nov,854,2,170,3,other,no
2276,labeled,37,blue-collar,married,secondary,no,424,yes,yes,unknown,9,jun,371,3,-1,0,unknown,no
2277,labeled,49,technician,married,unknown,no,316,yes,no,cellular,18,nov,41,2,-1,0,unknown,no
2278,labeled,40,services,divorced,unknown,no,4385,yes,no,unknown,5,may,315,1,-1,0,unknown,no
2279,labeled,35,management,married,tertiary,no,319,yes,no,unknown,23,may,162,3,-1,0,unknown,no
2280,labeled,31,management,married,tertiary,no,420,yes,no,cellular,25,jul,137,16,-1,0,unknown,no
2281,labeled,35,technician,single,secondary,no,125,no,no,cellular,22,aug,112,2,-1,0,unknown,no
2283,labeled,36,blue-collar,married,primary,no,967,yes,yes,unknown,23,may,293,1,-1,0,unknown,no
2284,labeled,32,self-employed,married,primary,no,281,yes,no,cellular,6,aug,175,1,-1,0,unknown,no
2285,labeled,46,admin.,divorced,secondary,no,7378,no,no,cellular,18,nov,466,1,-1,0,unknown,no
2286,labeled,33,admin.,married,tertiary,no,638,no,no,cellular,24,jul,318,1,-1,0,unknown,no
2287,labeled,23,management,single,tertiary,no,737,yes,no,cellular,30,apr,119,1,-1,0,unknown,no
2289,labeled,35,technician,married,tertiary,no,0,yes,yes,cellular,23,sep,112,1,62,6,other,no
2290,labeled,25,blue-collar,single,secondary,no,-353,yes,no,unknown,23,jun,95,3,-1,0,unknown,no
2292,labeled,58,retired,married,unknown,no,939,no,no,cellular,5,aug,155,1,-1,0,unknown,no
2293,labeled,51,retired,divorced,secondary,no,349,yes,no,unknown,30,may,78,2,-1,0,unknown,no
2294,labeled,45,admin.,married,secondary,no,634,yes,no,cellular,20,aug,75,9,-1,0,unknown,no
2295,labeled,51,admin.,married,secondary,no,2963,no,no,unknown,17,jun,83,2,-1,0,unknown,no
2297,labeled,36,services,single,secondary,no,332,yes,no,unknown,7,may,142,1,-1,0,unknown,no
2298,labeled,33,management,married,tertiary,no,2094,no,no,cellular,20,nov,67,1,-1,0,unknown,no
2300,labeled,61,retired,married,secondary,no,2910,no,no,cellular,6,oct,215,1,-1,0,unknown,yes
2301,labeled,53,technician,married,tertiary,no,6067,no,yes,unknown,16,jun,226,4,-1,0,unknown,no
2302,labeled,50,blue-collar,married,secondary,no,896,no,no,unknown,16,jun,287,1,-1,0,unknown,no
2303,labeled,39,admin.,single,secondary,no,19,yes,yes,unknown,13,may,19,9,-1,0,unknown,no
2304,labeled,43,unknown,single,unknown,no,184,no,no,telephone,28,jan,41,1,-1,0,unknown,no
2305,labeled,40,management,married,tertiary,no,88,yes,yes,telephone,9,feb,148,6,-1,0,unknown,no
2306,labeled,35,blue-collar,married,primary,no,3591,yes,no,unknown,30,may,148,4,-1,0,unknown,no
2307,labeled,48,blue-collar,married,secondary,no,1168,yes,yes,cellular,15,may,1181,9,-1,0,unknown,no
2308,labeled,38,admin.,married,tertiary,no,1979,no,no,cellular,5,aug,176,2,-1,0,unknown,no
2309,labeled,59,retired,married,secondary,no,5712,yes,no,cellular,25,jul,471,2,-1,0,unknown,no
2310,labeled,43,blue-collar,married,secondary,no,-178,yes,no,cellular,30,jul,335,6,-1,0,unknown,no
2311,labeled,39,admin.,single,secondary,no,1242,yes,no,unknown,12,may,303,3,-1,0,unknown,no
2312,labeled,38,management,married,tertiary,no,-80,yes,no,cellular,30,jan,140,1,2,3,other,no
2313,labeled,32,technician,single,tertiary,no,350,no,no,cellular,19,nov,164,2,-1,0,unknown,no
2314,labeled,23,technician,single,tertiary,no,1124,yes,no,unknown,28,may,806,1,-1,0,unknown,yes
2315,labeled,58,management,married,tertiary,no,165,no,no,cellular,19,aug,145,7,-1,0,unknown,no
2316,labeled,52,blue-collar,married,secondary,no,2094,yes,no,cellular,31,aug,267,1,474,1,failure,yes
2317,labeled,35,admin.,divorced,secondary,no,152,no,yes,cellular,8,jul,199,1,-1,0,unknown,no
2319,labeled,39,technician,married,secondary,no,623,yes,no,cellular,11,may,126,2,-1,0,unknown,no
2322,labeled,31,services,single,secondary,no,1993,yes,no,telephone,20,nov,55,2,-1,0,unknown,no
2323,labeled,46,management,married,tertiary,no,971,yes,no,cellular,8,apr,174,1,-1,0,unknown,no
2324,labeled,52,blue-collar,divorced,primary,no,1753,yes,no,unknown,15,may,41,1,-1,0,unknown,no
2325,labeled,58,housemaid,married,tertiary,no,506,no,no,unknown,11,jun,138,5,-1,0,unknown,no
2326,labeled,40,blue-collar,married,secondary,no,1095,yes,no,unknown,29,may,660,2,-1,0,unknown,no
2327,labeled,47,self-employed,married,secondary,yes,-3,no,no,cellular,5,feb,236,2,-1,0,unknown,no
2328,labeled,37,technician,married,secondary,no,712,yes,no,cellular,18,nov,291,2,-1,0,unknown,no
2331,labeled,34,management,single,tertiary,no,0,no,no,cellular,21,aug,191,2,-1,0,unknown,no
2332,labeled,30,technician,single,tertiary,no,226,yes,no,unknown,16,may,197,1,-1,0,unknown,no
2333,labeled,26,technician,single,secondary,no,1275,yes,no,unknown,20,jun,18,9,-1,0,unknown,no
2334,labeled,48,management,married,tertiary,no,0,no,no,cellular,28,aug,16,16,-1,0,unknown,no
2335,labeled,37,management,single,tertiary,no,869,yes,no,cellular,15,apr,140,4,327,2,failure,no
2336,labeled,54,services,married,primary,no,1,yes,no,cellular,14,may,143,1,-1,0,unknown,no
2337,labeled,42,services,divorced,secondary,no,375,yes,yes,unknown,6,may,121,2,-1,0,unknown,no
2338,labeled,49,technician,divorced,secondary,no,271,yes,no,unknown,12,may,274,6,-1,0,unknown,no
2339,labeled,37,admin.,divorced,tertiary,no,4301,yes,no,unknown,23,may,168,1,-1,0,unknown,no
2340,labeled,34,self-employed,married,tertiary,no,1963,yes,no,cellular,23,jul,61,2,-1,0,unknown,no
2343,labeled,50,self-employed,married,secondary,no,3034,no,yes,cellular,6,aug,168,3,-1,0,unknown,no
2344,labeled,47,management,married,tertiary,no,105,yes,no,cellular,22,jul,268,1,-1,0,unknown,no
2346,labeled,57,blue-collar,married,primary,no,169,no,no,unknown,9,jun,230,3,-1,0,unknown,no
2348,labeled,46,management,divorced,tertiary,no,752,no,no,unknown,5,jun,36,2,-1,0,unknown,no
2349,labeled,52,housemaid,married,secondary,no,14362,no,no,unknown,5,jun,132,1,-1,0,unknown,no
2350,labeled,42,services,married,secondary,no,87,yes,no,cellular,5,may,238,3,340,2,failure,no
2352,labeled,25,technician,single,secondary,no,965,no,no,cellular,9,jul,144,5,-1,0,unknown,no
2353,labeled,36,services,married,secondary,no,259,yes,no,cellular,12,may,86,2,-1,0,unknown,no
2354,labeled,36,blue-collar,married,secondary,no,-215,yes,no,unknown,8,may,177,2,-1,0,unknown,no
2355,labeled,36,blue-collar,married,primary,no,50,yes,no,cellular,15,may,232,2,365,5,other,no
2356,labeled,34,management,single,tertiary,no,185,no,no,cellular,22,jul,203,4,-1,0,unknown,no
2357,labeled,53,admin.,married,secondary,no,105,no,yes,cellular,21,aug,74,2,-1,0,unknown,no
2358,labeled,37,unemployed,married,secondary,no,1982,no,no,cellular,9,sep,404,1,182,1,success,yes
2359,labeled,35,management,single,secondary,no,79,yes,no,cellular,29,jan,79,1,-1,0,unknown,no
2363,labeled,45,blue-collar,married,primary,no,177,yes,no,cellular,29,jan,249,3,-1,0,unknown,no
2364,labeled,40,services,married,secondary,no,0,no,no,unknown,12,jun,543,2,-1,0,unknown,no
2365,labeled,35,blue-collar,married,primary,no,415,yes,no,cellular,14,may,73,1,-1,0,unknown,no
2366,labeled,33,technician,married,secondary,no,4785,yes,no,cellular,20,apr,137,1,272,2,failure,no
2367,labeled,53,admin.,married,secondary,no,1789,no,no,telephone,16,mar,295,1,91,2,success,yes
2368,labeled,35,admin.,married,secondary,no,8654,yes,no,unknown,24,jun,103,6,-1,0,unknown,no
2370,labeled,34,admin.,married,secondary,no,652,yes,no,unknown,19,may,420,1,-1,0,unknown,no
2371,labeled,36,admin.,single,secondary,no,53,no,yes,cellular,9,jul,36,6,-1,0,unknown,no
2372,labeled,32,services,married,secondary,no,168,yes,no,unknown,14,may,297,2,-1,0,unknown,no
2374,labeled,37,admin.,married,secondary,no,-99,yes,no,unknown,28,may,158,2,-1,0,unknown,no
2376,labeled,38,entrepreneur,divorced,tertiary,no,7927,no,no,cellular,8,jul,182,3,-1,0,unknown,no
2377,labeled,58,retired,married,secondary,no,244,no,no,cellular,27,aug,88,4,-1,0,unknown,no
2378,labeled,40,blue-collar,married,secondary,no,271,yes,no,unknown,29,may,483,2,-1,0,unknown,no
2380,labeled,47,management,single,tertiary,no,146,yes,no,cellular,18,nov,192,2,-1,0,unknown,no
2382,labeled,45,management,single,tertiary,no,10,no,no,cellular,31,jul,59,2,-1,0,unknown,no
2383,labeled,43,management,married,tertiary,no,296,yes,no,unknown,9,may,150,2,-1,0,unknown,no
2384,labeled,39,services,married,secondary,no,181,yes,no,cellular,17,apr,433,1,-1,0,unknown,no
2386,labeled,33,technician,single,secondary,no,288,no,no,cellular,25,aug,72,6,-1,0,unknown,no
2387,labeled,47,services,married,secondary,no,430,yes,no,unknown,12,jun,91,1,-1,0,unknown,no
2388,labeled,48,technician,married,tertiary,no,0,no,no,telephone,26,aug,176,15,-1,0,unknown,no
2389,labeled,45,technician,married,secondary,no,2580,no,no,unknown,18,jun,146,2,-1,0,unknown,no
2390,labeled,37,blue-collar,married,secondary,no,112,yes,no,cellular,12,may,153,1,-1,0,unknown,no
2392,labeled,52,unemployed,married,secondary,no,-2,no,no,unknown,9,jun,123,1,-1,0,unknown,no
2393,labeled,40,technician,single,tertiary,no,821,yes,no,cellular,20,apr,38,1,335,1,other,no
2394,labeled,40,technician,single,secondary,no,647,no,no,cellular,16,jul,156,6,-1,0,unknown,no
2395,labeled,33,blue-collar,married,primary,no,1162,yes,no,unknown,21,may,420,2,-1,0,unknown,no
2396,labeled,33,management,single,primary,no,4903,yes,no,unknown,20,may,151,1,-1,0,unknown,no
2397,labeled,30,blue-collar,married,secondary,no,674,yes,no,unknown,20,may,610,2,-1,0,unknown,no
2398,labeled,37,services,married,secondary,no,8,no,no,unknown,15,may,395,2,-1,0,unknown,no
2399,labeled,52,blue-collar,married,secondary,no,163,yes,no,unknown,13,may,274,2,-1,0,unknown,no
2400,labeled,39,management,married,tertiary,no,-611,yes,no,unknown,26,may,142,1,-1,0,unknown,no
2401,labeled,57,blue-collar,married,primary,no,97,yes,no,telephone,17,apr,137,1,-1,0,unknown,no
2402,labeled,24,blue-collar,married,secondary,no,1226,yes,no,cellular,20,apr,369,1,-1,0,unknown,no
2403,labeled,37,blue-collar,married,primary,no,8,no,no,telephone,30,jul,109,8,-1,0,unknown,no
2404,labeled,34,services,married,secondary,no,-317,yes,no,unknown,8,may,56,2,-1,0,unknown,no
2406,labeled,61,retired,married,secondary,no,307,no,yes,unknown,3,jul,42,1,-1,0,unknown,no
2407,labeled,31,blue-collar,married,secondary,no,360,yes,yes,cellular,29,jan,89,1,241,1,failure,no
2408,labeled,44,blue-collar,married,secondary,no,16187,yes,no,cellular,21,nov,297,1,-1,0,unknown,no
2409,labeled,58,management,married,tertiary,no,544,yes,no,cellular,8,may,98,1,-1,0,unknown,no
2410,labeled,37,services,divorced,secondary,no,533,yes,no,unknown,11,jun,199,1,-1,0,unknown,no
2411,labeled,32,admin.,married,tertiary,no,0,yes,no,unknown,5,may,138,1,-1,0,unknown,no
2412,labeled,32,technician,married,tertiary,no,3932,no,no,cellular,8,aug,209,2,-1,0,unknown,no
2413,labeled,45,blue-collar,married,primary,no,411,no,no,cellular,18,aug,113,4,-1,0,unknown,no
2415,labeled,29,services,married,primary,no,-94,no,no,unknown,4,jul,134,1,-1,0,unknown,no
2416,labeled,40,self-employed,divorced,secondary,no,1871,no,yes,unknown,20,jun,269,1,-1,0,unknown,no
2417,labeled,28,services,single,secondary,no,317,yes,no,unknown,16,may,21,3,-1,0,unknown,no
2418,labeled,35,technician,married,secondary,no,13651,yes,no,telephone,9,dec,220,2,-1,0,unknown,no
2419,labeled,45,technician,married,secondary,no,127,yes,no,unknown,7,may,208,2,-1,0,unknown,no
